"","CH-significant","CH-significantRobust","CH-num.genes","CH-gene.vals","CH-stat","CH-statMedian","CH-statMean","CH-statSD","CH-statCI95","CH-statIQR","CH-statMaxDiff","CH-PNumSignificant","CH-PMedian","CH-PMean","CH-PSD","CH-PCI95","CH-PIQR","CH-p.adj","CH-PadjNumSignificant","CH-PadjMedian","CH-PadjMean","CH-PadjSD","CH-PadjCI95","CH-PadjIQR","CO-significant","CO-significantRobust","CO-num.genes","CO-gene.vals","CO-stat","CO-statMedian","CO-statMean","CO-statSD","CO-statCI95","CO-statIQR","CO-statMaxDiff","CO-PNumSignificant","CO-PMedian","CO-PMean","CO-PSD","CO-PCI95","CO-PIQR","CO-p.adj","CO-PadjNumSignificant","CO-PadjMedian","CO-PadjMean","CO-PadjSD","CO-PadjCI95","CO-PadjIQR","HI-significant","HI-significantRobust","HI-permP","HI-permP.adj","HI-permSignificant","HI-num.genes","HI-gene.vals","HI-stat","HI-statMedian","HI-statMean","HI-statSD","HI-statCI95","HI-statIQR","HI-statMaxDiff","HI-PNumSignificant","HI-PMedian","HI-PMean","HI-PSD","HI-PCI95","HI-PIQR","HI-p.adj","HI-PadjNumSignificant","HI-PadjMedian","HI-PadjMean","HI-PadjSD","HI-PadjCI95","HI-PadjIQR","HO-significant","HO-significantRobust","HO-num.genes","HO-gene.vals","HO-stat","HO-statMedian","HO-statMean","HO-statSD","HO-statCI95","HO-statIQR","HO-statMaxDiff","HO-PNumSignificant","HO-PMedian","HO-PMean","HO-PSD","HO-PCI95","HO-PIQR","HO-p.adj","HO-PadjNumSignificant","HO-PadjMedian","HO-PadjMean","HO-PadjSD","HO-PadjCI95","HO-PadjIQR","HV-significant","HV-significantRobust","HV-permP","HV-permP.adj","HV-permSignificant","HV-num.genes","HV-gene.vals","HV-stat","HV-statMedian","HV-statMean","HV-statSD","HV-statCI95","HV-statIQR","HV-statMaxDiff","HV-PNumSignificant","HV-PMedian","HV-PMean","HV-PSD","HV-PCI95","HV-PIQR","HV-p.adj","HV-PadjNumSignificant","HV-PadjMedian","HV-PadjMean","HV-PadjSD","HV-PadjCI95","HV-PadjIQR","IO-significant","IO-significantRobust","IO-num.genes","IO-gene.vals","IO-stat","IO-statMedian","IO-statMean","IO-statSD","IO-statCI95","IO-statIQR","IO-statMaxDiff","IO-PNumSignificant","IO-PMedian","IO-PMean","IO-PSD","IO-PCI95","IO-PIQR","IO-p.adj","IO-PadjNumSignificant","IO-PadjMedian","IO-PadjMean","IO-PadjSD","IO-PadjCI95","IO-PadjIQR","IV-significant","IV-significantRobust","IV-permP","IV-permP.adj","IV-permSignificant","IV-num.genes","IV-gene.vals","IV-stat","IV-statMedian","IV-statMean","IV-statSD","IV-statCI95","IV-statIQR","IV-statMaxDiff","IV-PNumSignificant","IV-PMedian","IV-PMean","IV-PSD","IV-PCI95","IV-PIQR","IV-p.adj","IV-PadjNumSignificant","IV-PadjMedian","IV-PadjMean","IV-PadjSD","IV-PadjCI95","IV-PadjIQR","OV-significant","OV-significantRobust","OV-num.genes","OV-gene.vals","OV-stat","OV-statMedian","OV-statMean","OV-statSD","OV-statCI95","OV-statIQR","OV-statMaxDiff","OV-PNumSignificant","OV-PMedian","OV-PMean","OV-PSD","OV-PCI95","OV-PIQR","OV-p.adj","OV-PadjNumSignificant","OV-PadjMedian","OV-PadjMean","OV-PadjSD","OV-PadjCI95","OV-PadjIQR","ONA-statMedian","ONA-statMean","ONA-statSD","ONA-statCI95","ONA-statIQR","ONA-statMaxDiff","ONA-PNumSignificant","ONA-PMedian","ONA-PMean","ONA-PSD","ONA-PCI95","ONA-PIQR","ONA-PadjNumSignificant","ONA-PadjMedian","ONA-PadjMean","ONA-PadjSD","ONA-PadjCI95","ONA-PadjIQR"
"REACTOME_INTERLEUKIN_6_SIGNALING",FALSE,FALSE,10,"CBL:1258, JAK2:6354.5, TYK2:6354.5, STAT1:6354.5, IL6ST:6354.5, IL6R:6354.5, JAK1:6354.5, PTPN11:6354.5, SOCS3:6354.5, IL6:13725",0.057318309859155,0.0360279958081062,0.0363339706044618,0.0409877352969991,0.00803359611821182,0.0531517631268848,0.182843690512309,0,0.647896863792369,0.63740836923811,0.22215625181426,0.043542625355595,0.319180381746902,0.735527345146173,0,0.841649664136776,0.812702476117971,0.141878517738685,0.0278081894767823,0.203427877951157,FALSE,FALSE,10,"CBL:1798, SOCS3:1854, JAK1:2595, JAK2:6986.5, TYK2:6986.5, STAT1:6986.5, IL6ST:6986.5, IL6R:6986.5, PTPN11:6986.5, IL6:12513",0.088687323943662,0.0217886521368455,0.0183153270659339,0.0283987826466373,0.00556616139874092,0.0356028828580355,0.173429672304711,0,0.784621275522822,0.765042568844623,0.156721786453394,0.0307174701448651,0.238762449685968,0.757736213658525,0,0.935331080816559,0.921033958466204,0.0622747245297391,0.0122058460078289,0.07802803338435,FALSE,FALSE,0.247334254703616,0.430447549450405,FALSE,10,"CBL:2479, JAK2:6901.5, TYK2:6901.5, STAT1:6901.5, IL6ST:6901.5, IL6R:6901.5, JAK1:6901.5, PTPN11:6901.5, SOCS3:6901.5, IL6:13218",-0.0181397970687711,-0.0519314202998186,-0.0496009124605984,0.0408903330784906,0.00801450528338416,0.05699039761082,0.187624720899031,0,0.551011715121723,0.580546275565954,0.243292379699856,0.0476853064211717,0.41633135655266,0.913728017263255,0,0.773742525918882,0.76512040542934,0.165811351033793,0.0324990248026234,0.256406804075187,FALSE,FALSE,10,"JAK1:1597, SOCS3:1823, JAK2:8059.5, TYK2:8059.5, CBL:8059.5, STAT1:8059.5, IL6ST:8059.5, IL6:8059.5, IL6R:8059.5, PTPN11:8059.5",0.043618940248027,-0.00992431760197876,-0.00900541695216667,0.0373317197525046,0.0073170170714909,0.052311627949118,0.1851813640817,0,0.775029369973065,0.750309721463942,0.181699420641911,0.0356130864458145,0.235471381082279,0.905114936663138,0,0.965526178806055,0.948552077515241,0.0585761751312991,0.0114809303257346,0.0523381545779426,FALSE,FALSE,0.744771550027781,0.897009421977348,FALSE,10,"IL6ST:1528, IL6:1890, JAK1:2521, JAK2:8717.5, TYK2:8717.5, STAT1:8717.5, IL6R:8717.5, PTPN11:8717.5, SOCS3:8717.5, CBL:14285",0.00838971583220571,0.00700363304481649,0.0118835066898158,0.0413981662423746,0.00811404058350541,0.0587239620770273,0.22121743302186,0,0.773262689485347,0.727058925326512,0.206655306932271,0.0405044401587252,0.293914786355465,0.983570564609196,0,0.983579903787809,0.97688838658326,0.0241765905467112,0.0047386117471554,0.0255458063607897,FALSE,FALSE,10,"JAK1:1528, SOCS3:1766, JAK2:7394, TYK2:7394, CBL:7394, STAT1:7394, IL6ST:7394, IL6:7394, IL6R:7394, PTPN11:7394",0.0731341600901917,0.0412682373306252,0.0377221951790614,0.0281008993606942,0.00550777627469607,0.0337402728998478,0.1441326608117,0,0.644479166531582,0.657021769654086,0.171197616592364,0.0335547328521033,0.247927623187648,0.910075307189177,0,0.891248804477899,0.878175474203018,0.0770041154344932,0.0150928066251607,0.101659405297319,FALSE,FALSE,0.382098989049184,0.707314658373387,FALSE,10,"IL6ST:196, JAK1:1593, PTPN11:2945, JAK2:8161, TYK2:8161, CBL:8161, STAT1:8161, IL6:8161, IL6R:8161, SOCS3:8161",0.0746335137573297,0.025135585309799,0.0283911681180872,0.0369641859104254,0.00724498043844337,0.0489896931295307,0.184477026679309,0,0.743447481701027,0.696218150323687,0.209180539600967,0.0409993857617896,0.299369755320632,0.812906827204056,0,0.92057793998081,0.883379582236801,0.10321012923507,0.0202291853300736,0.105657811336207,FALSE,FALSE,10,"CBL:727, JAK2:6691.5, TYK2:6691.5, STAT1:6691.5, IL6R:6691.5, JAK1:6691.5, PTPN11:6691.5, SOCS3:6691.5, IL6:12025, IL6ST:14747",-0.0073973838520523,0.00827827631298361,0.00844486962428985,0.0387887053230101,0.00760258624330999,0.0529050287075003,0.203288300882369,0,0.787690550203217,0.7366766584327,0.186209261359198,0.0364970152264027,0.305141317537489,0.999780018579253,0,0.978367399701927,0.967090665132922,0.0353504954029321,0.0069286970989747,0.0241412158017388,-0.0380687115672004,-0.0346038891965557,0.0383518026962132,0.00751695332845778,0.0494421278317039,0.184291184617993,0,0.640606165737377,0.651264530069426,0.212604085263409,0.0416704007116282,0.341728992974586,0,0.912786656537201,0.898747673478544,0.0801596268761646,0.0157112868677283,0.1032563500456
