,Rho,N,P,p.adj
DLD,0.00713016574389643,258,0.400025774343746,0.60157981033907
ABCC6,0.0210718919106777,314,0.0369662078863006,0.146208464823887
CMTM6,0.00621300317107328,296,0.399949108893994,0.60157981033907
APOH,0.00133827358671664,341,0.796517236359044,0.887542708012461
SPAG7,0.0243237414279387,195,0.0944766165979019,0.259464880795775
RGS17,0.00453747546608589,206,0.628077799725513,0.776225948170075
CCDC80,0.00118582503328923,329,0.823266508193686,0.903527917937135
HAUS4,0.0096589702245676,296,0.240581081720479,0.447521967558883
CEBPE,0.000659156198876208,253,0.920301743122484,0.9586982268168
OSGEP,0.014483240265178,250,0.164776805783848,0.358665614678332
TGM1,0.0384111749368672,337,0.00157566576293616,0.0198704664240636
TEKT2,0.0151028563264363,320,0.0899136436692846,0.251326127524735
XYLB,0.00208318231674466,316,0.720290111933197,0.839639044486099
ADH7,NA,NA,NA,NA
KRT23,0.00452684490268079,318,0.487968259586666,0.672764962094909
CDC6,0.0404443043849784,333,0.00121409719483482,0.0165474500505824
AAAS,0.00408197188725936,300,0.54321244246028,0.715604065627158
CBX5,NA,NA,NA,NA
KLHL20,NA,NA,NA,NA
FMO2,0.0198941468603661,304,0.0490967101566767,0.174253839311989
RAB26,0.00434345425244009,257,0.573520186465828,0.737720205563708
PSMD5,0.0205143909052711,303,0.0451541527458742,0.165668267996232
NANS,0.00848107378014983,254,0.342030339731538,0.551585951425197
SEMA4G,0.00946014004555048,324,0.217009832077239,0.420675563900149
MAPK13,0.016838002050157,275,0.0995787708813478,0.267894952788981
TMEM14A,0.00620708252783572,212,0.519521435924578,0.696842639889649
PRRT1,0.018676127164848,198,0.15888120001687,0.351907201100095
ZNF184,0.00721198741687047,291,0.351432304907756,0.55996135511338
VCL,0.0329678056617221,248,0.0170513824023495,0.0907673090917546
SIRT1,0.00890858650694059,308,0.254751166264454,0.461820711800509
TGFBR3,0.0117444076990411,336,0.13984952027963,0.325159885546349
TMED1,0.00816187057776536,228,0.395987628025179,0.598386372835412
OCEL1,0.0456471974651878,262,0.00258776872889135,0.0271933176090641
PSMD8,0.019975465490617,269,0.0687889349809329,0.214262942789316
STX1B,0.0429680963294412,99,0.121792473426621,0.301189495095563
EFNA2,0.0276097697247404,187,0.0767111212483529,0.228943334417817
FGF22,2.19593374999854e-05,237,0.997412152440632,0.998476768480596
MARCHF2,0.000954700941017722,216,0.902460505312363,0.948873482533444
NDUFB7,0.00447825872156968,273,0.54387100351666,0.716282980408197
TIMM13,NA,NA,NA,NA
CDC34,NA,NA,NA,NA
GADD45B,0.0229613674265238,186,0.119561249960058,0.297930275141254
MAPK12,0.0161283248144429,276,0.108865221485192,0.282368055230843
SERPIND1,0.0375054687508877,298,0.00381214937112741,0.034945090692204
SNAP29,0.0198266141456309,275,0.066122503884718,0.209341112508393
THAP7,0.000146895449547975,250,0.981877736001964,0.990458275507225
MMP11,0.0160664838140182,322,0.0758748010144732,0.227442521778503
MIF,0.0101787256333601,184,0.3940200843592,0.596877184120145
SF3A1,0.00671680955467907,207,0.500658331233962,0.68276863550368
USP18,0.000557889991824727,298,0.920492281200814,0.958755484348379
SEC14L3,0.00768054112007586,236,0.40556927497484,0.606776923257472
SNRPD3,0.195022269914221,86,0.000251404723964448,0.00584657599433587
MAPK1,NA,NA,NA,NA
TCN2,0.00857262031780098,336,0.237897849022971,0.445013104268101
CRYBB3,0.010942495382892,222,0.298452126331882,0.507651821885341
SLC25A1,0.0293005093614001,229,0.0354278137850824,0.142129653104045
PLA2G3,0.0167202952804295,346,0.0558966440294791,0.188958107750927
LGALS2,0.00763193099282455,280,0.344847022442019,0.554002685756528
PDXP,0.0364309962385772,227,0.0162981679211945,0.0886761532185557
ASPHD2,0.00906869994376944,279,0.28349826034455,0.492438348736001
LGALS1,0.00059941760621819,262,0.924757259924575,0.960561210177015
PIK3IP1,0.00904892955999872,295,0.264426315900592,0.472307848444151
SRRD,0.00581708209473226,340,0.373067684857218,0.578810347287781
ANKRD54,0.00982746494594924,243,0.304488104444235,0.51379157711573
MICALL1,0.0291113060671431,298,0.0132596597959079,0.0769811257374277
CENPM,0.00697945220113954,289,0.366029584469324,0.573224790706185
DMC1,0.00371814833115963,203,0.686923063958095,0.817703276039599
HSCB,0.0561050357422249,307,0.000187061995641073,0.00477863047601345
CBY1,0.0260060311384743,189,0.0867637017817267,0.246225788426025
