"","CH-significant","CH-stat","CH-statMedian","CH-statMean","CH-statSD","CH-statCI95","CH-statIQR","CH-statMaxDiff","CH-PNumSignificant","CH-PMedian","CH-PMean","CH-PSD","CH-PCI95","CH-PIQR","CH-p.adj","CH-PadjNumSignificant","CH-PadjMedian","CH-PadjMean","CH-PadjSD","CH-PadjCI95","CH-PadjIQR","CO-significant","CO-stat","CO-statMedian","CO-statMean","CO-statSD","CO-statCI95","CO-statIQR","CO-statMaxDiff","CO-PNumSignificant","CO-PMedian","CO-PMean","CO-PSD","CO-PCI95","CO-PIQR","CO-p.adj","CO-PadjNumSignificant","CO-PadjMedian","CO-PadjMean","CO-PadjSD","CO-PadjCI95","CO-PadjIQR","HI-significant","HI-stat","HI-statMedian","HI-statMean","HI-statSD","HI-statCI95","HI-statIQR","HI-statMaxDiff","HI-PNumSignificant","HI-PMedian","HI-PMean","HI-PSD","HI-PCI95","HI-PIQR","HI-p.adj","HI-PadjNumSignificant","HI-PadjMedian","HI-PadjMean","HI-PadjSD","HI-PadjCI95","HI-PadjIQR","HO-significant","HO-stat","HO-statMedian","HO-statMean","HO-statSD","HO-statCI95","HO-statIQR","HO-statMaxDiff","HO-PNumSignificant","HO-PMedian","HO-PMean","HO-PSD","HO-PCI95","HO-PIQR","HO-p.adj","HO-PadjNumSignificant","HO-PadjMedian","HO-PadjMean","HO-PadjSD","HO-PadjCI95","HO-PadjIQR","HV-significant","HV-stat","HV-statMedian","HV-statMean","HV-statSD","HV-statCI95","HV-statIQR","HV-statMaxDiff","HV-PNumSignificant","HV-PMedian","HV-PMean","HV-PSD","HV-PCI95","HV-PIQR","HV-p.adj","HV-PadjNumSignificant","HV-PadjMedian","HV-PadjMean","HV-PadjSD","HV-PadjCI95","HV-PadjIQR","IO-significant","IO-stat","IO-statMedian","IO-statMean","IO-statSD","IO-statCI95","IO-statIQR","IO-statMaxDiff","IO-PNumSignificant","IO-PMedian","IO-PMean","IO-PSD","IO-PCI95","IO-PIQR","IO-p.adj","IO-PadjNumSignificant","IO-PadjMedian","IO-PadjMean","IO-PadjSD","IO-PadjCI95","IO-PadjIQR","IV-significant","IV-stat","IV-statMedian","IV-statMean","IV-statSD","IV-statCI95","IV-statIQR","IV-statMaxDiff","IV-PNumSignificant","IV-PMedian","IV-PMean","IV-PSD","IV-PCI95","IV-PIQR","IV-p.adj","IV-PadjNumSignificant","IV-PadjMedian","IV-PadjMean","IV-PadjSD","IV-PadjCI95","IV-PadjIQR","OV-significant","OV-stat","OV-statMedian","OV-statMean","OV-statSD","OV-statCI95","OV-statIQR","OV-statMaxDiff","OV-PNumSignificant","OV-PMedian","OV-PMean","OV-PSD","OV-PCI95","OV-PIQR","OV-p.adj","OV-PadjNumSignificant","OV-PadjMedian","OV-PadjMean","OV-PadjSD","OV-PadjCI95","OV-PadjIQR","ONA-statMedian","ONA-statMean","ONA-statSD","ONA-statCI95","ONA-statIQR","ONA-statMaxDiff","ONA-PNumSignificant","ONA-PMedian","ONA-PMean","ONA-PSD","ONA-PCI95","ONA-PIQR","ONA-PadjNumSignificant","ONA-PadjMedian","ONA-PadjMean","ONA-PadjSD","ONA-PadjCI95","ONA-PadjIQR"
"REACTOME_INTERLEUKIN_6_SIGNALING",FALSE,0.057318309859155,0.0360279958081062,0.0363339706044618,0.0409877352969991,0.00803359611821182,0.0531517631268848,0.182843690512309,0,0.647896863792369,0.63740836923811,0.22215625181426,0.043542625355595,0.319180381746902,0.735527345146173,0,0.841649664136776,0.812702476117971,0.141878517738685,0.0278081894767823,0.203427877951157,FALSE,0.088687323943662,0.0217886521368455,0.0183153270659339,0.0283987826466373,0.00556616139874092,0.0356028828580355,0.173429672304711,0,0.784621275522822,0.765042568844623,0.156721786453394,0.0307174701448651,0.238762449685968,0.757736213658525,0,0.935331080816559,0.921033958466204,0.0622747245297391,0.0122058460078289,0.07802803338435,FALSE,-0.0181397970687711,-0.0519314202998186,-0.0496009124605984,0.0408903330784906,0.00801450528338416,0.05699039761082,0.187624720899031,0,0.551011715121723,0.580546275565954,0.243292379699856,0.0476853064211717,0.41633135655266,0.913728017263255,0,0.773742525918882,0.76512040542934,0.165811351033793,0.0324990248026234,0.256406804075187,FALSE,0.043618940248027,-0.00992431760197876,-0.00900541695216667,0.0373317197525046,0.0073170170714909,0.052311627949118,0.1851813640817,0,0.775029369973065,0.750309721463942,0.181699420641911,0.0356130864458145,0.235471381082279,0.905114936663138,0,0.965526178806055,0.948552077515241,0.0585761751312991,0.0114809303257346,0.0523381545779426,FALSE,0.00838971583220571,0.00700363304481649,0.0118835066898158,0.0413981662423746,0.00811404058350541,0.0587239620770273,0.22121743302186,0,0.773262689485347,0.727058925326512,0.206655306932271,0.0405044401587252,0.293914786355465,0.983570564609196,0,0.983579903787809,0.97688838658326,0.0241765905467112,0.0047386117471554,0.0255458063607897,FALSE,0.0731341600901917,0.0412682373306252,0.0377221951790614,0.0281008993606942,0.00550777627469607,0.0337402728998478,0.1441326608117,0,0.644479166531582,0.657021769654086,0.171197616592364,0.0335547328521033,0.247927623187648,0.910075307189177,0,0.891248804477899,0.878175474203018,0.0770041154344932,0.0150928066251607,0.101659405297319,FALSE,0.0746335137573297,0.025135585309799,0.0283911681180872,0.0369641859104254,0.00724498043844337,0.0489896931295307,0.184477026679309,0,0.743447481701027,0.696218150323687,0.209180539600967,0.0409993857617896,0.299369755320632,0.812906827204056,0,0.92057793998081,0.883379582236801,0.10321012923507,0.0202291853300736,0.105657811336207,FALSE,-0.0073973838520523,0.00827827631298361,0.00844486962428985,0.0387887053230101,0.00760258624330999,0.0529050287075003,0.203288300882369,0,0.787690550203217,0.7366766584327,0.186209261359198,0.0364970152264027,0.305141317537489,0.999780018579253,0,0.978367399701927,0.967090665132922,0.0353504954029321,0.0069286970989747,0.0241412158017388,-0.0380687115672004,-0.0346038891965557,0.0383518026962132,0.00751695332845778,0.0494421278317039,0.184291184617993,0,0.640606165737377,0.651264530069426,0.212604085263409,0.0416704007116282,0.341728992974586,0,0.912786656537201,0.898747673478544,0.0801596268761646,0.0157112868677283,0.1032563500456
"REACTOME_APOPTOSIS",FALSE,0.0487137388191436,0.0687001399235312,0.0679996263842738,0.0106783076407677,0.00209294829759047,0.0153078030470502,0.0514836409813022,96,0.00579088688134104,0.0122500748876938,0.0170332898817021,0.00333852481681362,0.0150170681485975,0.171801631160855,43,0.0586873089484607,0.0852631788360109,0.0744813146208924,0.0145983376656949,0.0955561998553099,TRUE,0.0787949105613748,0.0630311801087344,0.0624393171406573,0.0102214824649539,0.00200341056313096,0.0134800970568009,0.0470282021037947,89,0.0114819699596595,0.020551153471887,0.024836073510355,0.00486787040802958,0.0182335476552567,0.0395463556108113,17,0.113188142605107,0.141262203947255,0.0991825001229069,0.0194397700240897,0.130993878858625,FALSE,-0.0515115650300947,-0.0689689679561852,-0.0685064924310755,0.0106504959711534,0.00208749721034606,0.0149150497106886,0.0503729915406333,98,0.00569688405740218,0.0116511058617659,0.0175830452413008,0.00344627686729496,0.0114521596044169,0.15680626663181,42,0.0572363240852127,0.07512726907737,0.0653879568341193,0.0128160395394874,0.079345914636178,FALSE,0.0172901376873561,-0.0040858561375052,-0.00330915142334922,0.0118232116887558,0.00231734949099613,0.0162408941413382,0.0544195100224362,0,0.705700901678475,0.697049710828033,0.193531121638863,0.0379320998412171,0.310888311898572,0.837185261501948,0,0.96116773278935,0.941204590350417,0.0612049086366968,0.0119961620927926,0.0571268718201744,FALSE,-0.00735065912254751,-0.021745010237755,-0.019939918244282,0.0127073966652916,0.00249064974639716,0.0169110604191278,0.0676267158017835,1,0.383687313793136,0.447747100025494,0.253757290722003,0.0497364289815126,0.382884701186561,0.917369246708719,0,0.96628332581824,0.938235193323599,0.0640122499500349,0.0125464009902068,0.0722954275452452,FALSE,0.077497594648226,0.0597146827273987,0.0606855394057066,0.010999960122805,0.00215599218406979,0.0142956607663316,0.0533073098699361,87,0.016342349987375,0.0251473776041556,0.0284396452675941,0.00557417047244844,0.0260703814082402,0.0603081442096226,15,0.13490953647251,0.159850695140815,0.110771654705299,0.0217112443222386,0.151639988297692,FALSE,0.0437833049729115,0.0424437649094367,0.0420793457458686,0.0104181244986987,0.00204195240174494,0.0142743107199709,0.0495250243554475,30,0.0876183102264306,0.119224411376037,0.101743218247563,0.0199416707765223,0.107378853725152,0.467831466567833,0,0.434897415137915,0.426732594793954,0.160883073693981,0.0315330824440202,0.256535229951435,FALSE,-0.0273169723747264,-0.0148525852212233,-0.014557987203519,0.0126750640833917,0.00248431256034478,0.0213044839020916,0.0576391828400137,0,0.551585293158255,0.562852678363712,0.264516270032329,0.0518451889263364,0.483700357364134,0.999780018579253,0,0.966339413130428,0.933808035675575,0.0808433598401072,0.015845298528661,0.0687033313172679,-0.00443155296000913,-0.00503721029748697,0.0132423912632783,0.00259550868760255,0.0187355292656164,0.0667551298190097,0,0.706808546770126,0.674035585572229,0.222851192232322,0.0436788336775351,0.291946933184674,0,0.931245990615506,0.903917721705874,0.0903448791823544,0.0177075963197415,0.0989382248114291
"REACTOME_HEMOSTASIS",FALSE,0.0217806616882484,0.0271911649751578,0.0264553463322699,0.00795963455116155,0.00156008837202766,0.0103809118584581,0.0411690391704018,55,0.0448167189646162,0.0913579366017102,0.112131042640333,0.0219776843575052,0.104228391025943,0.286257616935186,5,0.211477406299871,0.258268955365336,0.173075772576304,0.0339228514249555,0.204343391516247,FALSE,0.0110825305133884,0.0191382196000174,0.0187206143332686,0.00728548066783411,0.00142795421089549,0.0106639052119823,0.035315560498509,15,0.155584881472409,0.22350852512446,0.198569089253207,0.0389195414936287,0.250225026938642,0.817602680239651,0,0.489857380440122,0.508364345686107,0.213647488281237,0.0418749077031224,0.30641187971337,FALSE,-0.0227171833104312,-0.0293304238728709,-0.0306964069283454,0.00764134662826904,0.00149770393914073,0.0111649795448116,0.0337522685817288,69,0.0302077291849453,0.0445362776954827,0.0477603120412879,0.00936102116009244,0.0595488951450508,0.278314378851183,14,0.149603525341661,0.169848398858452,0.119854146204692,0.0234914126561196,0.190457093628707,FALSE,-0.0102235322605412,-0.00706126649310448,-0.00632848970786832,0.00757655375215981,0.00148500453542332,0.00994152172074886,0.0368977668032172,0,0.558490053588239,0.568647548991168,0.237429588583172,0.0465361993623016,0.431630541145569,0.811470591942965,0,0.929609702684892,0.898463639895933,0.0969851129390083,0.0190090821360456,0.107422501185546,FALSE,0.00322605973964085,0.00162283845755878,0.00210314106215018,0.00923514624511768,0.00181008866404307,0.0126686811203069,0.0446226975706129,0,0.6756544078034,0.615412953768084,0.260670218725753,0.0510913628702476,0.474708869731302,0.930469111323185,0,0.981441553849432,0.964237272915466,0.0453142249730312,0.00888158809471411,0.0354542955651239,FALSE,0.0217946168777734,0.0276117559576353,0.0271651027926654,0.0062161113824111,0.00121835783095258,0.00871439188642811,0.0304232275709617,52,0.0407829209993238,0.0683226994802928,0.0732829791154332,0.0143634639066249,0.0758051970268823,0.620339846915826,2,0.251287666160263,0.278593264601126,0.158085211122028,0.0309847013799175,0.223582273890117,FALSE,0.0275910380693017,0.029567107044057,0.0288289173608824,0.00855938409557808,0.0016776392827333,0.0116524855153328,0.0400813486000442,62,0.0291460447269195,0.0746912828815943,0.116662759757844,0.0228659009125373,0.0770904348937004,0.379117178771752,4,0.242759854835261,0.29348978143732,0.192130848662038,0.0376576463377594,0.244082884541433,FALSE,0.00405420440023074,0.00748101446627547,0.00676432227879811,0.00838717621626116,0.00164388653838719,0.0120743674598827,0.0424593822677801,1,0.507657477602611,0.548572425921635,0.256896212355163,0.0503516576216119,0.424813717511887,0.999780018579253,0,0.966907504922449,0.928112996002493,0.102585337704837,0.020106726190148,0.0698398561282983,-0.000669951008325509,-0.000503821152118267,0.00815527431121032,0.00159843376499722,0.0107985578098361,0.045051674633554,0,0.672698574985294,0.657393405317326,0.226997203234211,0.0444914518339054,0.303886176244195,0,0.915938804572655,0.897504862295985,0.0932145568782097,0.0182700531481291,0.0905191651361062
"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",FALSE,0.0177105709440362,0.0437850265174291,0.0443496763129344,0.0228027260539793,0.00446933430657994,0.031421795466095,0.103267523556509,0,0.354045487838154,0.392192056280081,0.241409379540011,0.0473162383898423,0.33341019176499,0.844864723560519,0,0.625655251953474,0.622359145817207,0.206677688438396,0.0405088269339256,0.331764775744864,FALSE,0.0653066704352742,0.0647764589370853,0.0640006415193127,0.0174273758737413,0.00341576567125329,0.0228699903994727,0.0775728621401595,5,0.172343087266345,0.204410726746232,0.133314572649054,0.0261296562392146,0.152973401799841,0.574963665824842,0,0.520710307092108,0.519668910998393,0.155674794958176,0.0305122598118025,0.206145321472189,FALSE,-0.0223501131221719,-0.0363576432383095,-0.0360781944459188,0.0196845720182184,0.0038581761155708,0.0228392142976354,0.0954648250911572,0,0.444592218334882,0.472599837351797,0.228367654174508,0.0447600602182035,0.287171468651769,0.813850837251591,0,0.690068031390793,0.688090766228835,0.173667552031465,0.0340388401981672,0.256938206856221,FALSE,0.0251640271493213,0.0164886986659414,0.0158281433565177,0.0210536889741024,0.00412652303892407,0.0328851601786005,0.0999837154131422,0,0.667065494974467,0.665546575104081,0.214825301385454,0.042105759071549,0.363129972623314,0.894282805593586,0,0.947299362751505,0.93031860644033,0.066702115903761,0.0130736147171372,0.0668778795983263,FALSE,-0.00438306177868297,-0.00859773193938837,-0.007841818460733,0.0228960688939424,0.00448762950321271,0.0338104662621718,0.119447206163769,0,0.724998233539768,0.693630233097399,0.197403087304935,0.0386910051117673,0.261559454182105,0.983570564609196,0,0.980792808746748,0.974740709313617,0.0320455897423127,0.00628093558949329,0.0247246834123025,FALSE,0.0210449660633484,0.0422896999672802,0.0446439986711293,0.0185997166909894,0.00364554447143392,0.0268796572706454,0.0791708348412786,0,0.373008005771897,0.380170297863065,0.199555287191134,0.0391128362894623,0.288048371076048,0.952664614169255,0,0.71607020380779,0.692331759961196,0.167941914317134,0.0329166152061582,0.250747858816406,FALSE,-0.00670824847250512,0.0277546391653783,0.0274094143735192,0.0260220736265489,0.00510032643080358,0.0414360652814174,0.127697691412688,1,0.541225761510772,0.551721079291456,0.26644241603587,0.0522227135430305,0.489354607043003,0.977740260219287,0,0.843856172515627,0.797977379042829,0.155201151444839,0.0304194256831884,0.240519113978127,FALSE,-0.05168307309346,-0.0262784969154043,-0.028221477378193,0.023732875623205,0.00465164362214819,0.0398702290801535,0.106337105996116,0,0.578443714947496,0.558379687403028,0.262774923326675,0.0515038849720283,0.507409721642603,0.999780018579253,0,0.965007544675768,0.930500909185602,0.0768778237256891,0.0150680534502351,0.0773791069508424,-0.0512276306558068,-0.0484455204182707,0.0280635296833225,0.00550045181793122,0.0392919398252562,0.133197159036714,7,0.281415176017853,0.368476574334665,0.264583653873562,0.0518583961592181,0.406489971855495,0,0.760759238373203,0.747170435378378,0.163578163284592,0.0320613200037801,0.246581402419243
"REACTOME_MAPK3_ERK1_ACTIVATION",FALSE,0.0111242536893095,0.0446183345431688,0.0461820428853244,0.042455724925964,0.00832132208548894,0.0543608143469801,0.235145628626553,0,0.608603382396716,0.605495153785913,0.238747494325161,0.0467945088877315,0.380811773386848,0.956763638774258,0,0.826747935486642,0.786718766475187,0.17043054573296,0.0334043869636601,0.227419683761396,FALSE,0.0510377942998761,0.0137172797630686,0.0075503112723638,0.0405264890603879,0.00794319185583603,0.04153578027409,0.206801393517329,0,0.769228915595968,0.747664858725931,0.186340578691084,0.0365227534234526,0.252726496226273,0.899308353489454,0,0.93131016963378,0.907958354127799,0.0917494145131411,0.0179828852445757,0.0993301442699583,FALSE,0.021887680342651,-0.0735187177374581,-0.0783005007986824,0.0390794945206766,0.00765958092605261,0.0422086209133996,0.213096432352433,2,0.428335565164991,0.425334459215835,0.212819512108348,0.0417126243732362,0.258855772585469,0.911939767502353,0,0.682462544313563,0.650598792788259,0.181697075151011,0.0356126267295981,0.248171408846797,FALSE,0.0128916816952209,-0.0192904784391626,-0.0225619002865701,0.0372571390211493,0.00730239924814527,0.0556564244723936,0.171216334877221,0,0.770969289614724,0.728989439711423,0.203014850521635,0.0397909107022405,0.315772462522749,0.964246434805729,0,0.967021835767184,0.938486292611199,0.0787454902969648,0.0154341160982051,0.062629387599664,FALSE,0.0784878804960542,0.0311744514118114,0.0365722655399019,0.0463574387393088,0.00908605799290452,0.0690380777344679,0.216563339603673,0,0.685554054101283,0.640021428838238,0.244030746701874,0.0478300263535672,0.424106962934747,0.789563335541791,0,0.980231508029094,0.967497936292579,0.0375978354653838,0.00736917575121523,0.0324925094577743,FALSE,0.0448250112714157,0.0462809897942885,0.0428906824595709,0.0390054858136635,0.00764507521947805,0.051473112427239,0.191109221766699,0,0.608670296018305,0.605318269227363,0.209545748526491,0.0410709667111923,0.301177698289245,0.953133741228826,0,0.865392146007828,0.841381185789591,0.115641666020936,0.0226657665401035,0.165506283650215,FALSE,0.107955186020293,0.0834883092450374,0.0789897073097051,0.0409422533028059,0.00802468164734995,0.0485055003190074,0.223538952527073,1,0.363296727642794,0.420978961675707,0.223609874692771,0.043827535439783,0.29079906505742,0.725096711959447,0,0.733681722743867,0.725532368261403,0.16020171528929,0.0313995361967009,0.229980794714763,FALSE,0.0550310033821871,0.0588411986862341,0.0534513862867323,0.0345164592150698,0.00676522600615368,0.0435729569373182,0.174167641801861,0,0.519471937370859,0.572719138837986,0.219345460859624,0.0429917103284863,0.30379171221544,0.999780018579253,0,0.96925030924787,0.947183625476547,0.0624367835654342,0.0122376095788251,0.0634902832817922,-0.022758474230137,-0.0238026702995743,0.0428840336172819,0.00840527058898726,0.0623795340443062,0.197926184294321,0,0.724801622912139,0.687762201545541,0.211608332423005,0.0414752331549091,0.368089298101346,0,0.935270310450676,0.909249334200531,0.0794994716100675,0.0155818964355732,0.106114900218483
"REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE",FALSE,-0.00880513805703093,0.0170932637512006,0.0163744652852457,0.0204003708782171,0.00399847269213056,0.0257524667258149,0.111611913217435,0,0.71341706082112,0.683339627195304,0.207346889656041,0.0406399903725841,0.332986124132491,0.929309440990168,0,0.873453661753984,0.841253116571678,0.130280788563029,0.0255350345583536,0.186139544548691,FALSE,-0.0135796888537311,-0.0275527062516748,-0.0270697997005593,0.0199848013394925,0.00391702106254053,0.0227510119149498,0.0980463346726322,0,0.568544708180628,0.581199542254291,0.218450633542624,0.0428163241743543,0.296870351497027,0.953194164959258,0,0.847135798377701,0.824752120533635,0.122639069248179,0.0240372575726431,0.155391698350235,FALSE,0.024726430976431,0.00105874857068927,0.0018970572330933,0.0189728470446767,0.00371867802075663,0.0253177129208745,0.0865285542148089,0,0.797578973547254,0.768901387485978,0.17032146832418,0.0333830077915393,0.242357050279538,0.801503910890056,0,0.914455513660132,0.885676224819404,0.0950178003737662,0.0186234888732582,0.120424956389306,FALSE,-0.0165931705110809,-0.0253038072946533,-0.0273671497616498,0.0250144446172199,0.00490283114497511,0.0364705561486729,0.118898702164915,0,0.603480094245145,0.584442602968978,0.268525630706956,0.0526310236185633,0.471953122874442,0.917729535922002,0,0.941702787337848,0.898550920930101,0.111601652808293,0.0218739239504254,0.121587479884834,FALSE,-0.0516584357485737,-0.0693015809219545,-0.0687226852264645,0.0236722017257545,0.00463975153824789,0.0247441125891067,0.12744743633661,12,0.162394137934147,0.209619370057053,0.183247523919089,0.0359165146881415,0.147620534752931,0.683556573871811,0,0.90143778570969,0.857159501709771,0.135075058829682,0.0264747115306177,0.164298693421866,FALSE,-0.0316143399165787,-0.0460820012622288,-0.0469820578082457,0.0164042122738367,0.003215225605672,0.0182974639018116,0.07350422615133,0,0.352897441435688,0.368404322626424,0.171900682544112,0.0336925337786459,0.186679384216888,0.936709773064485,0,0.710243974222668,0.69426813678441,0.138978084180605,0.0272397044993985,0.177565476133837,FALSE,-0.0970745683480359,-0.0655181170838753,-0.0675885928537567,0.0230667608507334,0.00452108512674374,0.0327217977540342,0.119359064911477,11,0.186574637170142,0.216125785367401,0.161230461190172,0.0316011703932737,0.218554026463401,0.383833847268952,0,0.54317182631146,0.543730447666429,0.185998590554496,0.0364557237486812,0.281941577180518,FALSE,-0.0887996682500188,-0.0315851846389394,-0.0341178586371751,0.0246330501304808,0.00482807782557424,0.038586428762341,0.13096544687635,0,0.52160652096438,0.517339319169262,0.257927804769064,0.0505538497347366,0.47793678004334,0.982292356214969,0,0.960750999475677,0.926881317341827,0.0891598170643873,0.0174753241446199,0.0703878497465322,0.0486025551807909,0.0495395282690994,0.0239247044660215,0.00468924207534022,0.0276079054290089,0.125387727072672,2,0.327274728803886,0.357510957599378,0.207683863329135,0.0407060372125104,0.279270047515102,0,0.781283872074578,0.758314692459613,0.134216804381965,0.0263064936588652,0.162057860021988
"REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX",FALSE,0.0363906327333351,0.0144841020710101,0.0152287885819421,0.0254586042720768,0.00498988643732706,0.0436352940269132,0.105825697906802,0,0.750890967673211,0.706095664115242,0.201215901238213,0.0394383166426897,0.341536333098324,0.72595114516027,0,0.897341056573852,0.854944800992471,0.124330396482962,0.0243687577106606,0.178651692438612,FALSE,0.00699419104430954,-0.025033679581157,-0.0234374275959835,0.0268323309593618,0.00525913686803491,0.0403274472934201,0.12560017822776,0,0.637801112084825,0.649199062195601,0.226262177342086,0.0443473867590488,0.340860528368199,0.974550482520813,0,0.87932659076033,0.860161018135169,0.113731256181722,0.0222913262116174,0.169418763469363,FALSE,-0.0266654793139998,-0.00675512810567885,-0.00929274244887336,0.0235950400197763,0.00462462784387615,0.0335505855577348,0.123022396716522,0,0.788014324433827,0.752952820230437,0.182616499413458,0.0357928338850377,0.2578590976316,0.821843483236598,0,0.903556425292016,0.875098575045624,0.10965023790907,0.0214914466301778,0.140336843479341,FALSE,0.0294695139962815,-0.0311083092324546,-0.0291087508211815,0.031624491536065,0.00619840034106874,0.0412665879139916,0.157481601745437,0,0.593703594550023,0.600355521966094,0.247430108329721,0.0484963012326253,0.401884152524051,0.900369155590805,0,0.933304059917232,0.896069948909603,0.120364776527852,0.023591496199459,0.107003165634591,FALSE,-0.0734775278946088,-0.0647947032385313,-0.0640234966149312,0.0255010929675039,0.00499821422163077,0.0382641806588646,0.128439391924667,3,0.282456186397852,0.326710112908686,0.193592125708403,0.0379440566388469,0.285520293713039,0.5995115502091,0,0.944925534097719,0.921427743555844,0.0776090381852182,0.0152113714843028,0.0915413841317104,FALSE,0.016074872721586,-0.0478007355283363,-0.0472411680877191,0.0203865188605336,0.00399575769666459,0.0261860206271105,0.109024556635941,0,0.427763414883355,0.455443352688059,0.192393453325191,0.0377091168517375,0.25344181880979,0.974634144033037,0,0.769200770758773,0.756608035378943,0.128951019820909,0.0252743998848982,0.173358211021572,FALSE,-0.0431845041537766,-0.0524824912912956,-0.0550413016337734,0.0263987186783778,0.00517414886096205,0.0290197825390446,0.141288610260321,2,0.38395004475777,0.397709463085656,0.20860671928043,0.0408869169789643,0.255954915285116,0.842559843111778,0,0.724238211615629,0.710761961004825,0.15856498979076,0.0310787379989889,0.202233707265928,FALSE,-0.0703187458722931,-0.0258050854524128,-0.0311531367080367,0.0290614785610816,0.00569604979797199,0.0399872328539691,0.138031563217716,0,0.648267047596651,0.605030115824789,0.254442374712461,0.0498707054436424,0.437594935029244,0.999780018579253,0,0.972228720664292,0.950532053462209,0.0565494769271323,0.0110836974777179,0.0448913673561288,-0.0230263984409747,-0.0269309505492293,0.0320365806525996,0.00627916980790953,0.0463608081137441,0.156299897885152,0,0.660316691833484,0.616561007698763,0.256436064755619,0.0502614686921013,0.448309519515798,0,0.916324399771555,0.877278053889767,0.113774429493579,0.0222997881807415,0.146493609543285
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLH",FALSE,0.0314719810576164,0.0318649516357902,0.0289111500542346,0.0334779283087586,0.00656167394851668,0.0389964324722026,0.165912690444861,0,0.652551532895893,0.649905648297803,0.208097355107325,0.0407870816010357,0.299103009716702,0.82593211928923,0,0.855841895128336,0.821265216165591,0.13652802514999,0.026759492929398,0.178688626403832,FALSE,-0.0334521930319089,-0.0623740365041195,-0.0655715162859046,0.0310066728034239,0.00607730786947108,0.0467386842845906,0.125052764776085,0,0.419216371369663,0.431330302556585,0.218702954700265,0.042865779121252,0.32812041686884,0.906329056951447,0,0.756000027962916,0.725017175677422,0.156835881322598,0.0307398327392293,0.249543703145956,FALSE,0.0359142317238267,0.00211833431293934,0.00574023335970515,0.028558877972976,0.0055975400827033,0.0432529204802403,0.143817461290846,0,0.795834422471688,0.768839527506055,0.162447647707098,0.0318397389505912,0.240801778155994,0.808831323091061,0,0.910373969144376,0.888186200130534,0.0890287351317227,0.0174496320858176,0.114641065476256,FALSE,-0.0387099503610108,-0.0848291890518138,-0.0833218377167137,0.0385173669855813,0.00754940392917393,0.0485288325546205,0.209370940954785,5,0.27195452395347,0.328993204867302,0.212838361890997,0.0417163189306354,0.294874858199447,0.898651559241211,0,0.817484726144369,0.776598908602147,0.170160579939605,0.0333514736681626,0.201867861574253,FALSE,-0.100996530128639,-0.0923500701567776,-0.0921081647690569,0.040334885129519,0.00790563748538573,0.0530611782712965,0.186785493965987,9,0.231699939637627,0.290020500897943,0.218740405789293,0.0428731195347015,0.282559999722807,0.552068444697392,0,0.939602904302348,0.887660887952604,0.126213461994552,0.0247378385509322,0.142204353472612,FALSE,-0.104608528880866,-0.104229891355453,-0.101952004329447,0.0268811702435576,0.00526870936773729,0.0377923153696541,0.13063588969511,3,0.17706967010356,0.212116201486199,0.121360586372062,0.0237866749289242,0.166117240144856,0.708109902351879,0,0.536798281760203,0.536855401545584,0.149343074521171,0.0292712426061495,0.233086677742904,FALSE,-0.130462226359738,-0.101264577358145,-0.101735016782113,0.0403055331732086,0.00789988450194889,0.0639188622322417,0.181714149037597,13,0.189725165462722,0.242033664691787,0.179928845985228,0.0352660538131048,0.287763057993316,0.463275401948506,0,0.575199187501029,0.564727548473731,0.20048122658051,0.0392943204097799,0.32507599078443,FALSE,-0.109110528097495,-0.0316718716915771,-0.0316853915236646,0.0379053963948745,0.0074294576933954,0.0531989098808304,0.185791114546318,0,0.637522138388216,0.627792842976847,0.233860239410415,0.0458366069244413,0.404976441579371,0.999780018579253,0,0.971969848321392,0.949092683596791,0.0589210015902702,0.011548516311693,0.0515518947364111,0.0712156302482018,0.0699672558523015,0.0364339573418901,0.00714105563901045,0.0494756899496024,0.192714756608119,0,0.3563978075815,0.392506477124904,0.217525418448883,0.042634982015981,0.317006265057165,0,0.791817574087747,0.778517383543399,0.124817028538045,0.0244641375934568,0.168876247536072
