GO.ID	Description	pVal	p.adj	Phenotype	Gene.vals
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	0.86354511246278	0.93806961425585	1	CENPT:228, SPDL1:256, ZWILCH:383, SGO1:580, ERCC6L:788, CENPE:879, NUP98:1041, KIF18A:1175, BUB1B:1191, ZWINT:1292, WAPL:1427, NDE1:1488, DYNC1LI1:1766, SPC24:1773, CENPC:1781, ITGB3BP:1784, HDAC8:2003, INCENP:2303, DYNLL2:2720, CENPI:2781, NSL1:3100, TUBB8:3228, RPS27:3373, TUBB8B:3558, KNTC1:3598, CENPO:3704, CCNB1:3713, CENPL:3751, CDCA5:3781, BUB1:3863, DYNLL1:8159, PPP2R5A:8159, KIF2A:8159, TUBB1:8159, TUBB2B:8159, PPP2R1B:8159, KIF2B:8159, KIF2C:8159, TUBA1A:8159, TUBA1C:8159, TUBAL3:8159, TUBB4B:8159, NUP160:8159, SEH1L:8159, NUP107:8159, NUP85:8159, SEC13:8159, STAG2:8159, STAG1:8159, RAD21:8159, CLASP2:8159, DYNC1I2:8159, DYNC1I1:8159, MAD2L1:8159, CCNB2:8159, RANGAP1:8159, CENPQ:8159, NDC80:8159, ZW10:8159, CENPM:8159, MAPRE1:8159, PDS5A:8159, CENPK:8159, B9D2:8159, CLIP1:8159, CDCA8:8159, DSN1:8159, CENPU:8159, SPC25:8159, CENPH:8159, AHCTF1:8159, SKA1:8159, PMF1:8159, CENPN:8159, MIS12:8159, CKAP5:8159, CENPS:8159, AURKB:8159, RCC2:8159, SKA2:8159, CENPP:8159, TUBA8:12676, TUBB4A:12773, PPP2R5B:12787, BIRC5:12869, CDC20:12955, PLK1:13014, NUF2:13409, PPP2R5D:13435, NUDC:13552, NUP37:13566, TUBB2A:13730, CLASP1:13838, PDS5B:13847, NUP43:13858, PPP2CA:13940, NDEL1:14178, NUP133:14377, TUBA1B:14420, TUBA4A:14610, MAD1L1:14642, DYNC1LI2:14669, PPP2R5C:14697, DYNC1H1:14715
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	0.0239712050806906	0.138883587462182	1	NCAPD2:107, SMC4:225, SMC2:1353, NCAPH:2245, CCNB1:3713, NCAPG:3790, CCNB2:8159, CSNK2B:13868
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	0.221199646830519	0.475355140924226	1	ADAM2:220, ZP3:1709, B4GALT1:2453, ADAM20:2754, ZP2:8159, ZP4:8159, ADAM30:8159, ADAM21:8159, ZP1:13604
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	0.892186341196864	0.949593844851208	1	BRIP1:653, CIAPIN1:1656, POLD1:3521, ERCC2:8159, NUBP2:8159, CIAO3:8159, ABCB7:8159, CIAO1:8159, MMS19:8159, CIAO2B:8159, NDOR1:8159, NUBP1:12539, RTEL1:14762
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	0.676526945417114	0.852395585315902	1	CEP192:25, CCP110:345, HAUS8:630, PLK4:812, HAUS6:820, BORA:855, AKAP9:1005, CNTRL:1133, CENPJ:1281, CEP290:1441, NDE1:1488, CEP152:1674, SFI1:1861, AURKA:2359, CDK5RAP2:2365, NEDD1:2593, HAUS2:2902, CEP250:3231, DCTN2:3310, CCNB1:3713, TUBB:3852, DYNLL1:8159, YWHAE:8159, UBB:8159, PRKAR2B:8159, PRKACA:8159, TUBA1A:8159, TUBB4B:8159, SKP1:8159, BTRC:8159, AJUBA:8159, DYNC1I2:8159, DCTN3:8159, CCNB2:8159, PPP1CB:8159, OFD1:8159, SDCCAG8:8159, PPP1R12A:8159, PPP1R12B:8159, PCM1:8159, HAUS4:8159, NINL:8159, MAPRE1:8159, CEP76:8159, CEP41:8159, CEP164:8159, CEP72:8159, CEP70:8159, NEK2:8159, OPTN:8159, CEP78:8159, PCNT:8159, CEP57:8159, CEP135:8159, CKAP5:8159, SSNA1:8159, CEP63:8159, HAUS7:8159, HAUS3:8159, HAUS5:8159, HAUS1:12715, TUBB4A:12773, HSP90AA1:12895, PLK1:13014, CETN2:13356, ODF2:13527, CLASP1:13838, DCTN1:13860, CSNK1D:14002, RPS27A:14143, UBA52:14428, TUBA4A:14610, DYNC1H1:14715, CEP43:14803, CEP131:14959
REACTOME_SIGNALING_BY_LEPTIN	REACTOME_SIGNALING_BY_LEPTIN	0.754403541613858	0.899596286726049	1	LEPR:308, STAT5A:2820, JAK2:8159, PTPN11:8159, SOCS3:8159, SH2B1:8159, STAT5B:8159, LEP:8159, IRS1:13474
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION	REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION	0.933310922388266	0.96765934046351	1	GATA6:2721, EOMES:3087, TSC22D1:8159, DKK1:8159, GSC:8159, HHEX:8159, POU5F1:8159, CDX2:14319
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	0.225886684943328	0.480741989703473	1	SENP5:494, SENP2:3453, SENP1:8159, SUMO3:8159
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	0.765227108638876	0.903539277587357	1	SENP5:494, SENP2:3453, SENP1:8159, RWDD3:8159, UBA2:8159, SAE1:8159, SUMO3:8159, UBE2I:13490
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	0.434905332197036	0.686031770736007	1	DTX4:942, PRKDC:3302, NLRP4:3490, IRF3:8159, TBK1:8159, MRE11:8159, XRCC5:8159, XRCC6:8159, NLRC3:8159, DDX41:8159, STING1:8159, TREX1:8159
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM	REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM	0.0206608906824236	0.128475870717436	1	CUBN:57, CBLIF:741, AMN:951, ABCD4:1082, MMUT:1397, TCN2:2260, MTR:8159, MTRR:8159, MMACHC:8159, MMAB:8159, MMAA:8159, LMBRD1:8159, MMADHC:8159
