"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_2_LTR_CIRCLE_FORMATION",0.10299025646769,0.425165813331759,0.646352412678888,5,"XRCC5:1529, PSIP1:5975.5, LIG4:5975.5, XRCC6:5975.5, XRCC4:10454","Unclear",0
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",-0.0410511045077371,0.11,0.11,16,"AP1B1:2326, AP1M2:2403, AP2M1:4319, AP2A1:4374, CD28:4579, B2M:4594, PACS1:4785, CD8B:4974, LCK:9137.5, ATP6V1H:9137.5, CD4:9137.5, ARF1:9137.5, AP1S3:9137.5, AP1G1:9137.5, AP1S2:9137.5, AP2A2:14661","Both",3
"REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION",-0.10707484517275,0.11,0.11,7,"AP1B1:2326, AP1M2:2403, B2M:4594, PACS1:4785, AP1S3:9137.5, AP1G1:9137.5, AP1S2:9137.5","Unclear",0
"REACTOME_NEF_AND_SIGNAL_TRANSDUCTION",0.144349238351254,0.220814937428047,0.44384540934534,6,"ELMO1:2518, DOCK2:2542, LCK:5975.5, HCK:5975.5, CD247:5975.5, PAK2:9033","Unclear",0
"REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS",0.00516100078536963,0.934783949350039,0.967517486037957,21,"AP2A2:452, ELMO1:2518, DOCK2:2542, LCK:5975.5, ATP6V1H:5975.5, CD4:5975.5, HCK:5975.5, ARF1:5975.5, AP1S3:5975.5, AP1G1:5975.5, AP1S2:5975.5, CD247:5975.5, PAK2:9033, CD8B:10139, PACS1:10328, B2M:10519, CD28:10534, AP2A1:10739, AP2M1:10794, AP1M2:12710, AP1B1:12787","Both",3
"REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",0.0597620316835472,0.0938293070027661,0.261176619361045,66,"COL6A1:102, COL6A2:263, COL20A1:480, P4HB:579, COL3A1:757, COL10A1:874, COL5A1:1147, COL11A2:1164, COL15A1:1180, COL5A2:1182, SERPINH1:1356, COL9A3:1384, COL13A1:1479, COL8A2:1879, ADAMTS2:2076, COL12A1:2135, PLOD1:2527, COL4A6:2576, COL1A2:5975.5, COL9A2:5975.5, COL4A4:5975.5, COL9A1:5975.5, COL4A2:5975.5, COL6A3:5975.5, COL4A3:5975.5, COL6A5:5975.5, COL4A1:5975.5, COL4A5:5975.5, COL23A1:5975.5, COL11A1:5975.5, COL16A1:5975.5, COL7A1:5975.5, COL8A1:5975.5, COL18A1:5975.5, COL25A1:5975.5, TLL2:5975.5, P3H3:5975.5, P3H1:5975.5, P4HA1:5975.5, PLOD2:5975.5, PCOLCE2:5975.5, PPIB:5975.5, CRTAP:5975.5, COLGALT2:5975.5, COL17A1:9028, PLOD3:9395, COL27A1:9628, ADAMTS14:9832, COL6A6:10023, COL28A1:10490, P4HA3:10611, COL21A1:10683, P3H2:11175, P4HA2:11193, COL19A1:11551, COL14A1:12297, BMP1:12386, COL1A1:12805, TLL1:13104, COL24A1:13192, COL5A3:13307, PCOLCE:13773, COL2A1:13871, COL26A1:13929, COLGALT1:14127, ADAMTS3:14233","Carnivore",1
"REACTOME_MTOR_SIGNALLING",0.12441412099431,0.0184483967070928,0.0984096427896103,30,"RPTOR:205, TSC1:223, RRAGA:487, PRKAA2:1080, AKT1:1979, MTOR:2039, SLC38A9:2139, CAB39L:2158, PRKAG2:2423, TSC2:2755, AKT2:5975.5, PRKAB2:5975.5, PRKAA1:5975.5, EIF4G1:5975.5, EIF4E:5975.5, RRAGD:5975.5, EIF4B:5975.5, RRAGB:5975.5, EEF2K:5975.5, RPS6KB1:5975.5, EIF4EBP1:5975.5, AKT1S1:5975.5, STRADA:5975.5, PRKAB1:9518, STK11:9994, LAMTOR2:10324, PRKAG1:11346, RRAGC:11407, STRADB:11722, PPM1A:12581","Unclear",0
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF",0.0131714682271739,0.752573933046222,0.879448256105665,48,"RAN:254, DHCR7:964, MVK:1077, LSS:1423, PMVK:1465, HELZ2:1764, FDPS:1784, GGPS1:2249, MBTPS1:2574, CREBBP:5975.5, SREBF1:5975.5, NCOA1:5975.5, TBL1X:5975.5, CHD9:5975.5, RXRA:5975.5, NCOA6:5975.5, SEC23A:5975.5, SEC24B:5975.5, SEC24C:5975.5, GPAM:5975.5, FASN:5975.5, MBTPS2:5975.5, FDFT1:5975.5, SQLE:5975.5, HMGCS1:5975.5, SCAP:5975.5, TM7SF2:5975.5, MVD:5975.5, SP1:5975.5, SEC24D:9315, INSIG2:9488, NCOA2:9568, INSIG1:9761, CARM1:10361, IDI1:10573, HMGCR:11296, NFYC:11424, PPARA:11442, CYP51A1:11505, TGS1:11651, ACACA:11880, SEC24A:12074, MED1:12194, ELOVL6:12409, ACACB:12568, SC5D:13258, MTF1:14293, SCD:14959","Unclear",0
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE",0.0176633399561288,0.669296925745077,0.829759124904058,49,"RAB14:171, PLEKHA1:286, SYNJ2:310, SYNJ1:473, PIK3R5:538, MTMR1:574, MTMR2:931, PIP4K2B:2206, BMX:2356, PIK3R6:2392, PIP5K1B:2397, MTM1:2455, PLEKHA8:2457, PIK3CG:5975.5, PIK3CA:5975.5, PIK3CD:5975.5, PIP5K1C:5975.5, ARF1:5975.5, INPP4A:5975.5, MTMR9:5975.5, INPP4B:5975.5, OCRL:5975.5, PLEKHA3:5975.5, PIK3C2B:5975.5, SBF2:5975.5, MTMR6:5975.5, PLEKHA6:5975.5, PIP4K2A:5975.5, PIP4K2C:5975.5, RUFY1:5975.5, PIP5K1A:10322, INPP5J:10413, PI4K2B:10798, PI4K2A:11489, PIK3R1:11554, PIK3C2A:11853, PLEKHA2:12022, MTMR3:12120, PIK3R2:12306, PIK3R3:12475, PLEKHA5:12527, MTMR14:12745, PLEKHA4:12897, PIK3CB:13166, INPPL1:13448, INPP5D:13706, PTPN13:14573, PIK3C2G:14664, INPP5K:15053","Carnivore",1
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE",-0.106746298788694,0.11,0.11,18,"PIK3C2G:449, TPTE:1200, TPTE2:1927, PIK3R4:2972, SACM1L:3106, PIK3C2A:3260, PI4K2A:3624, ARF3:3757, PI4K2B:4315, PIK3C3:9137.5, ARF1:9137.5, PI4KA:9137.5, OCRL:9137.5, VAC14:9137.5, FIG4:9137.5, PIKFYVE:9137.5, PI4KB:9137.5, INPP5E:9137.5","Carnivore",1
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE",0.0535048497420947,0.458887901628619,0.67375805100684,16,"MTMR10:443, MTMR2:931, MTM1:2455, INPP5F:2558, PIK3C3:5975.5, INPP4A:5975.5, INPP4B:5975.5, VAC14:5975.5, FIG4:5975.5, PIKFYVE:5975.5, MTMR12:5975.5, PI4K2B:10798, PI4K2A:11489, PIK3C2A:11853, PIK3R4:12141, MTMR4:13388","Carnivore",1
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE",0.0384247042882031,0.659090154058128,0.822949825323272,11,"MTMR2:931, MTM1:2455, PIK3C3:5975.5, MTMR7:5975.5, MTMR9:5975.5, VAC14:5975.5, FIG4:5975.5, PIKFYVE:5975.5, PIK3C2A:11853, PIK3R4:12141, MTMR4:13388","Unclear",0
"REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",-0.0910023611423432,0.11,0.11,40,"SPTLC3:53, CERS4:78, ACER1:351, DEGS2:790, CERS1:807, VAPA:1226, SGPL1:1455, PRKD2:1843, SPHK2:1982, SAMD8:1994, PLPP2:2110, SGPP1:2209, CERS5:2220, CERS3:2280, PLPP3:3631, ACER3:3720, FA2H:3969, PRKD3:4936, ACER2:5274, DEGS1:5277, SGMS2:5305, ALDH3B1:9137.5, PLPP1:9137.5, ALDH3A2:9137.5, SPTLC2:9137.5, OSBP:9137.5, CERT1:9137.5, KDSR:9137.5, ORMDL2:9137.5, VAPB:9137.5, CSNK1G2:9137.5, CERS2:9137.5, SGPP2:9137.5, SPHK1:9137.5, PRKD1:9137.5, SPTLC1:12901, SGMS1:13371, ALDH3B2:13534, SPNS2:13896, CERS6:14110","Both",3
"REACTOME_GLYCOSPHINGOLIPID_METABOLISM",-0.0763741281852265,0.11,0.11,41,"GLB1:213, HEXB:313, ARSB:658, GALC:1047, GBA2:1084, SUMF2:1099, NEU3:1467, ARSL:2277, ASAH1:2322, CPTP:2651, ARSK:2726, CTSA:2761, GLA:2820, ARSA:2933, GLB1L:3074, NEU4:3537, SMPD4:3847, NEU2:4673, ARSG:4915, B3GALNT1:5968, PSAP:9137.5, HEXA:9137.5, ARSD:9137.5, STS:9137.5, SUMF1:9137.5, ARSI:9137.5, CERK:9137.5, ESYT2:9137.5, B4GALNT1:9137.5, SMPD2:9137.5, ESYT1:9137.5, SMPD1:9137.5, UGT8:9137.5, ENPP7:9137.5, NEU1:9137.5, ASAH2:9137.5, GM2A:9137.5, GLTP:13034, ESYT3:14283, ARSJ:14684, SMPD3:14779","Unclear",0
"REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE",0.101853392699487,0.000927011649902041,0.013160645706877,89,"UBE2D1:45, RPS27A:63, UBA52:72, NLRX1:194, SKP1:315, IKBKG:518, BIRC3:553, RPS6KA2:559, NOD1:756, TRAF2:886, PPP2R1B:909, TAB3:1241, AGER:1330, S100B:1441, MEF2A:1776, TNIP2:1816, MAPK7:1839, MAPKAPK3:1963, TRAF3:2061, NFKBIA:2122, NOD2:2700, UBB:2880, PTPN11:5975.5, MAPK3:5975.5, BIRC2:5975.5, RIPK1:5975.5, TP53:5975.5, FADD:5975.5, TICAM2:5975.5, PPP2R5D:5975.5, APP:5975.5, DUSP4:5975.5, DUSP6:5975.5, DUSP7:5975.5, NFKB1:5975.5, MAP3K7:5975.5, BTRC:5975.5, RELA:5975.5, IRF3:5975.5, UBE2N:5975.5, USP18:5975.5, UBE2D2:5975.5, RPS6KA5:5975.5, MAP2K6:5975.5, JUN:5975.5, MAPK11:5975.5, MAP2K3:5975.5, MAPK9:5975.5, ALPK1:5975.5, MAP2K7:5975.5, TAB1:5975.5, USP14:5975.5, RIPK2:5975.5, VRK3:5975.5, ATF2:5975.5, ELK1:5975.5, LRRC14:5975.5, MAPKAPK2:5975.5, S100A12:5975.5, FOS:5975.5, TRAF6:5975.5, IRAK1:5975.5, IRF7:5975.5, UBE2V1:5975.5, RIPK3:5975.5, SARM1:5975.5, TANK:5975.5, IKBKE:5975.5, IKBIP:9380, CHUK:9408, NKIRAS1:9610, RPS6KA1:10011, TBK1:10120, N4BP1:10121, IRAK2:10252, MAPK10:10436, LY96:10571, MAP3K8:10637, TIFA:10740, DUSP3:10747, ATF1:11083, TLR4:11291, CD14:11450, NLRC5:12157, TAB2:12431, NFKBIB:12498, CASP8:12907, NFKB2:13874, IKBKB:14809","Unclear",0
"REACTOME_MITOCHONDRIAL_UNCOUPLING",0.0705085125448028,0.549806462090478,0.740765588713475,6,"UCP1:2452, SLC25A14:2535, SLC25A27:5975.5, UCP2:5975.5, UCP3:9316, PM20D1:12541","Unclear",0
"REACTOME_MTORC1_MEDIATED_SIGNALLING",0.144223941398513,0.053207382761881,0.185916494417968,15,"RPTOR:205, RRAGA:487, MTOR:2039, SLC38A9:2139, EIF4G1:5975.5, EIF4E:5975.5, RRAGD:5975.5, EIF4B:5975.5, RRAGB:5975.5, EEF2K:5975.5, RPS6KB1:5975.5, EIF4EBP1:5975.5, AKT1S1:5975.5, LAMTOR2:10324, RRAGC:11407","Unclear",0
"REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES",-0.103425264637861,0.11,0.11,11,"ARSB:658, SUMF2:1099, ARSL:2277, ARSK:2726, ARSA:2933, ARSG:4915, ARSD:9137.5, STS:9137.5, SUMF1:9137.5, ARSI:9137.5, ARSJ:14684","Unclear",0
"REACTOME_SIGNALING_BY_NTRKS",0.0689095684163684,0.0170665571861539,0.0931339487724087,101,"TIAM1:135, RHOA:308, GRIN2B:403, FURIN:438, AP2A2:452, RPS6KA2:559, ARC:632, NGF:852, PPP2R1B:909, SH3GL3:1010, SHC3:1114, IRS1:1507, MEF2A:1776, MAPK7:1839, SHC1:1929, MAPKAPK3:1963, DNM2:2060, NELFB:2102, MEF2D:2141, DNM3:2295, DNM1:2415, SH3GL2:2477, PTPN11:5975.5, BAX:5975.5, MAPK3:5975.5, DOCK3:5975.5, PPP2R5D:5975.5, SOS1:5975.5, PIK3CA:5975.5, PLCG1:5975.5, SRC:5975.5, NTRK3:5975.5, FRS2:5975.5, DUSP4:5975.5, DUSP6:5975.5, DUSP7:5975.5, PCSK6:5975.5, EP300:5975.5, RPS6KA5:5975.5, CLTA:5975.5, EGR2:5975.5, NAB1:5975.5, NAB2:5975.5, MAPK11:5975.5, MAPK12:5975.5, VRK3:5975.5, RAPGEF1:5975.5, ATF2:5975.5, EGR1:5975.5, ELK1:5975.5, MAPKAPK2:5975.5, FOS:5975.5, BRAF:5975.5, ADCYAP1R1:5975.5, PCSK5:5975.5, CHD4:5975.5, SRF:5975.5, SGK1:5975.5, FOSB:5975.5, ID1:5975.5, KIDINS220:5975.5, FRS3:5975.5, MAP2K5:5975.5, ASCL1:5975.5, ADCYAP1:5975.5, RIT1:5975.5, RALB:5975.5, PTPRO:5975.5, RIT2:5975.5, RRAD:5975.5, FOSL1:5975.5, NTF3:5975.5, NTRK1:5975.5, NTF4:5975.5, VGF:9084, CRKL:9755, JUNB:9947, RPS6KA1:10011, F3:10405, AP2A1:10739, DUSP3:10747, AP2M1:10794, ATF1:11083, NTRK2:11121, TPH1:11431, CDK5R2:11467, PIK3R1:11554, BDNF:11820, GAB1:11828, ADORA2A:11934, MAPK13:11968, PIK3R2:12306, TRIB1:12337, EGR4:12870, JUND:13004, PIK3CB:13166, TCF12:13429, LYL1:13461, SHC2:13872, PTPRS:13915, MAP2K2:13934","Carnivore",1
"REACTOME_COMPLEMENT_CASCADE",-0.0920661084492325,0.11,0.11,41,"C1R:420, C1S:468, GZMM:1039, CR2:1129, C1QA:1319, ELANE:1392, C3AR1:1706, C4BPB:1892, CLU:2059, CD19:2155, C2:2559, CFI:2685, C1QB:2900, CD59:2995, C1QC:3215, C5AR2:3491, MASP1:3658, C4A:4726, VTN:4969, CFB:5384, C8B:5948, F2:9137.5, PROS1:9137.5, CFD:9137.5, C3:9137.5, C6:9137.5, CPB2:9137.5, C5:9137.5, CPN1:9137.5, C4BPA:9137.5, CRP:9137.5, C8A:9137.5, C8G:9137.5, CPN2:9137.5, COLEC10:9137.5, C5AR1:9137.5, C4B:9137.5, CD81:12350, MASP2:12495, CFP:12536, COLEC11:13220","Unclear",0
"REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION",0.136240201567749,0.345355859948525,0.573895498144877,4,"COLEC11:1893, MASP2:2618, COLEC10:5975.5, MASP1:11455","Unclear",0
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT",-0.0967268580828473,0.11,0.11,18,"C1R:420, C1S:468, GZMM:1039, C1QA:1319, C2:2559, C1QB:2900, C1QC:3215, MASP1:3658, C4A:4726, CFB:5384, CFD:9137.5, C3:9137.5, CRP:9137.5, COLEC10:9137.5, C4B:9137.5, MASP2:12495, CFP:12536, COLEC11:13220","Unclear",0
"REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT",-0.0100433094384707,0.11,0.11,6,"CLU:2059, C8B:5948, C6:9137.5, C5:9137.5, C8A:9137.5, C8G:9137.5","Unclear",0
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS",-0.128597041685343,0.11,0.11,10,"C1R:420, C1S:468, C1QA:1319, C1QB:2900, C1QC:3215, MASP1:3658, CRP:9137.5, COLEC10:9137.5, MASP2:12495, COLEC11:13220","Unclear",0
"REACTOME_SIGNALLING_TO_RAS",0.124735929914721,0.119534547785259,0.303123473497641,13,"NGF:852, SHC3:1114, SHC1:1929, MAPKAPK3:1963, SOS1:5975.5, SRC:5975.5, MAPK11:5975.5, MAPK12:5975.5, MAPKAPK2:5975.5, RALB:5975.5, NTRK1:5975.5, MAPK13:11968, SHC2:13872","Both",3
"REACTOME_HIV_TRANSCRIPTION_INITIATION",0.0145384097035041,0.783033535745789,0.897526678289675,30,"POLR2J:33, TBP:716, GTF2H4:1689, GTF2F2:1871, MNAT1:5975.5, POLR2F:5975.5, ERCC2:5975.5, GTF2H3:5975.5, ERCC3:5975.5, TAF6:5975.5, TAF4B:5975.5, GTF2E1:5975.5, GTF2A1:5975.5, TAF3:5975.5, TAF10:5975.5, TAF7:5975.5, TAF9B:5975.5, GTF2E2:5975.5, TAF9:5975.5, GTF2F1:9468, TAF2:10568, GTF2H2:10655, GTF2H1:10995, CDK7:11031, TAF11:11226, TAF15:11737, CCNH:11958, TAF1:12003, TAF7L:12829, TAF5:13714","Unclear",0
"REACTOME_HIV_TRANSCRIPTION_ELONGATION",0.0809025215745405,0.138724086803114,0.33483203280591,28,"POLR2J:33, ELOC:203, GTF2H4:1689, GTF2F2:1871, NCBP1:1880, NELFB:2102, CDK9:2142, MNAT1:5975.5, CTDP1:5975.5, POLR2F:5975.5, NELFCD:5975.5, ERCC2:5975.5, GTF2H3:5975.5, CCNT1:5975.5, SSRP1:5975.5, ERCC3:5975.5, NELFA:5975.5, TCEA1:5975.5, SUPT5H:5975.5, NELFE:5975.5, SUPT16H:9065, GTF2F1:9468, GTF2H2:10655, GTF2H1:10995, CDK7:11031, ELOA:11687, CCNH:11958, ELL:14730","Unclear",0
"REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME",0.035570153779013,0.38972639374634,0.61352570057474,49,"POLR2J:33, ELOC:203, TBP:716, GTF2H4:1689, GTF2F2:1871, NCBP1:1880, NELFB:2102, CDK9:2142, MNAT1:5975.5, CTDP1:5975.5, CCNT2:5975.5, CCNK:5975.5, POLR2F:5975.5, NELFCD:5975.5, ERCC2:5975.5, GTF2H3:5975.5, CCNT1:5975.5, SSRP1:5975.5, ERCC3:5975.5, NELFA:5975.5, TCEA1:5975.5, SUPT5H:5975.5, NELFE:5975.5, TAF6:5975.5, TAF4B:5975.5, GTF2E1:5975.5, GTF2A1:5975.5, TAF3:5975.5, TAF10:5975.5, TAF7:5975.5, TAF9B:5975.5, GTF2E2:5975.5, TAF9:5975.5, SUPT16H:9065, GTF2F1:9468, RNGTT:10503, TAF2:10568, GTF2H2:10655, GTF2H1:10995, CDK7:11031, TAF11:11226, RNMT:11666, ELOA:11687, TAF15:11737, CCNH:11958, TAF1:12003, TAF7L:12829, TAF5:13714, ELL:14730","Unclear",0
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.190228520778784,0.0289555488686783,0.129499510454912,11,"POLR2J:33, GTF2F2:1871, NCBP1:1880, NELFB:2102, CTDP1:5975.5, POLR2F:5975.5, NELFCD:5975.5, NELFA:5975.5, SUPT5H:5975.5, NELFE:5975.5, GTF2F1:9468","Unclear",0
"REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY",0.111753982499439,0.0837644453932331,0.244380736317151,20,"POLR2J:33, ELOC:203, GTF2F2:1871, NELFB:2102, CDK9:2142, CTDP1:5975.5, CCNT2:5975.5, CCNK:5975.5, POLR2F:5975.5, NELFCD:5975.5, CCNT1:5975.5, SSRP1:5975.5, NELFA:5975.5, TCEA1:5975.5, SUPT5H:5975.5, NELFE:5975.5, SUPT16H:9065, GTF2F1:9468, ELOA:11687, ELL:14730","Unclear",0
"REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION",0.06525148426123,0.549992114267681,0.740765588713475,7,"AP2A2:452, LCK:5975.5, ATP6V1H:5975.5, CD4:5975.5, ARF1:5975.5, AP2A1:10739, AP2M1:10794","Both",3
"REACTOME_THE_FATTY_ACID_CYCLING_MODEL",0.149927203494232,0.245665839918411,0.473210230439696,5,"UCP1:2452, SLC25A14:2535, SLC25A27:5975.5, UCP2:5975.5, UCP3:9316","Unclear",0
"REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR",-0.0667070797632268,0.11,0.11,11,"CTSS:2138, LGMN:2835, TLR9:3344, TLR7:3572, CTSB:5219, CNPY3:5540, HSP90B1:9137.5, TLR3:9137.5, TLR8:9137.5, UNC93B1:9137.5, CTSK:12752","Unclear",0
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",0.0578480399226181,0.0628996521040199,0.205822273581757,87,"RPS27A:63, UBA52:72, NLRX1:194, SKP1:315, IKBKG:518, RPS6KA2:559, NOD1:756, TRAF2:886, PPP2R1B:909, TAB3:1241, AGER:1330, S100B:1441, MEF2A:1776, TNIP2:1816, MAPK7:1839, MAPKAPK3:1963, MAP3K1:2014, NFKBIA:2122, NOD2:2700, UBB:2880, MAPK3:5975.5, TP53:5975.5, TICAM2:5975.5, PPP2R5D:5975.5, APP:5975.5, PIK3C3:5975.5, DUSP4:5975.5, DUSP6:5975.5, DUSP7:5975.5, NFKB1:5975.5, MAP3K7:5975.5, BTRC:5975.5, RELA:5975.5, UBE2N:5975.5, USP18:5975.5, RPS6KA5:5975.5, MAP2K6:5975.5, JUN:5975.5, MAPK11:5975.5, MAP2K3:5975.5, MAPK9:5975.5, ALPK1:5975.5, MAP2K7:5975.5, TAB1:5975.5, USP14:5975.5, RIPK2:5975.5, VRK3:5975.5, ATF2:5975.5, ELK1:5975.5, LRRC14:5975.5, MAPKAPK2:5975.5, S100A12:5975.5, FOS:5975.5, PELI3:5975.5, TRAF6:5975.5, IRAK1:5975.5, IRF7:5975.5, UBE2V1:5975.5, EEA1:5975.5, IKBIP:9380, CHUK:9408, NKIRAS1:9610, RPS6KA1:10011, N4BP1:10121, IRAK2:10252, IRAK4:10380, MAPK10:10436, LY96:10571, MAP3K8:10637, TIFA:10740, DUSP3:10747, ATF1:11083, PELI2:11264, TLR4:11291, CD14:11450, TLR7:11541, TLR9:11769, PIK3R4:12141, NLRC5:12157, TAB2:12431, NFKBIB:12498, RBSN:12845, CASP8:12907, MYD88:13780, NFKB2:13874, IKBKB:14809, ECSIT:14832","Unclear",0
"REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE",0.0500833472655213,0.0978411379363223,0.267284199544226,92,"RPS27A:63, UBA52:72, NLRX1:194, SKP1:315, IKBKG:518, RPS6KA2:559, NOD1:756, TRAF2:886, PPP2R1B:909, TAB3:1241, AGER:1330, S100B:1441, MEF2A:1776, TNIP2:1816, MAPK7:1839, MAPKAPK3:1963, MAP3K1:2014, SOCS1:2042, NFKBIA:2122, NOD2:2700, UBB:2880, MAPK3:5975.5, TP53:5975.5, PPP2R5D:5975.5, CD36:5975.5, APP:5975.5, DUSP4:5975.5, DUSP6:5975.5, DUSP7:5975.5, NFKB1:5975.5, MAP3K7:5975.5, BTRC:5975.5, RELA:5975.5, UBE2N:5975.5, USP18:5975.5, TLR6:5975.5, RPS6KA5:5975.5, MAP2K6:5975.5, JUN:5975.5, MAPK11:5975.5, MAP2K3:5975.5, MAPK9:5975.5, ALPK1:5975.5, MAP2K7:5975.5, IRAK3:5975.5, TAB1:5975.5, USP14:5975.5, RIPK2:5975.5, VRK3:5975.5, ATF2:5975.5, ELK1:5975.5, LRRC14:5975.5, MAPKAPK2:5975.5, S100A12:5975.5, FOS:5975.5, PELI3:5975.5, TRAF6:5975.5, IRAK1:5975.5, UBE2V1:5975.5, SFTPA1:5975.5, SFTPA2:5975.5, IKBIP:9380, CHUK:9408, NKIRAS1:9610, FGB:9644, RPS6KA1:10011, N4BP1:10121, IRAK2:10252, IRAK4:10380, MAPK10:10436, LY96:10571, MAP3K8:10637, TIFA:10740, DUSP3:10747, ATF1:11083, PELI2:11264, TLR4:11291, CD14:11450, SIGIRR:11841, TLR2:12133, NLRC5:12157, TLR1:12299, BTK:12332, TAB2:12431, NFKBIB:12498, S100A8:12725, CASP8:12907, FGG:13490, MYD88:13780, NFKB2:13874, IKBKB:14809, ECSIT:14832","Unclear",0
