"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE",-0.0752719524503757,0.40990841767135,0.746437542132701,10,"UACA:493, XIAP:1419, MAPK3:6282.5, APAF1:6282.5, CASP9:6282.5, APIP:6282.5, CASP7:6282.5, AVEN:6282.5, DIABLO:11700, CASP3:14463","Unclear",0
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",-0.00871614021220318,0.854586800389849,0.95171859853955,37,"PLEC:4, DSG2:565, DBNL:627, SPTAN1:1669, VIM:6282.5, ROCK1:6282.5, PKP1:6282.5, ADD1:6282.5, DSP:6282.5, BMX:6282.5, STK24:6282.5, TJP1:6282.5, BIRC2:6282.5, LMNB1:6282.5, TJP2:6282.5, STK26:6282.5, DSG1:6282.5, APC:6282.5, GSN:6282.5, LMNA:6282.5, CASP7:6282.5, PTK2:6282.5, SATB1:6282.5, BCAP31:6282.5, MAPT:6282.5, OCLN:6282.5, CASP8:11211, CASP6:11470, ACIN1:12019, CDH1:12245, GAS2:12423, DSG3:12434, CLSPN:12481, FNTA:13346, PRKCQ:13818, PRKCD:14207, CASP3:14463","Both",3
"REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE",-0.0392983391314106,0.586431093026862,0.845471507659912,16,"UACA:493, XIAP:1419, MAPK3:6282.5, GSDMD:6282.5, GSDME:6282.5, C1QBP:6282.5, APAF1:6282.5, CASP9:6282.5, CDKN2A:6282.5, APIP:6282.5, CASP7:6282.5, AVEN:6282.5, BAK1:11281, DIABLO:11700, BAX:12100, CASP3:14463","Unclear",0
"REACTOME_OPIOID_SIGNALLING",-0.0112557882745402,0.767256593971773,0.919012845729246,58,"CAMK2B:23, ADCY1:241, NBEA:606, PDE1B:830, GNAT3:831, ADCY2:835, ADCY8:981, ITPR1:1309, ADCY3:1563, PPP3R1:6282.5, PRKAR2B:6282.5, GNA15:6282.5, GNB5:6282.5, PRKAR1A:6282.5, GNB3:6282.5, PPP2R5D:6282.5, PDE1A:6282.5, ITPR2:6282.5, PRKCG:6282.5, PPP2R1B:6282.5, PRKCA:6282.5, GNA14:6282.5, PRKAR1B:6282.5, CAMKK1:6282.5, CAMK2A:6282.5, PDYN:6282.5, CAMKK2:6282.5, ADCY7:6282.5, PPP1R1B:6282.5, GNAL:6282.5, CAMK2G:6282.5, PLCB3:6282.5, PDE1C:6282.5, ADCY9:6282.5, PPP1CA:6282.5, GRK2:6282.5, ADCY5:6282.5, ADCY6:6282.5, PDE4B:6282.5, PRKACA:10858, PLCB4:11252, PDE4D:11332, CAMK4:11388, OPRM1:11680, ADCY4:11732, ITPR3:11892, PRKACB:12035, PLCB2:12405, CAMK2D:12869, PDE4A:12991, PLCB1:12992, PLA2G4A:13125, KPNA2:13181, PRKAR2A:13940, PRKCD:14207, PPP3CC:14768, PRKX:14895, PDE4C:14957","Unclear",0
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",-0.0750841750841751,0.284018866286212,0.64903170584796,17,"ADCY1:241, NBEA:606, ADCY2:835, ADCY8:981, ADCY3:1563, PRKAR2B:6282.5, PRKAR1A:6282.5, PRKAR1B:6282.5, ADCY7:6282.5, ADCY9:6282.5, ADCY5:6282.5, ADCY6:6282.5, PRKACA:10858, ADCY4:11732, PRKACB:12035, PRKAR2A:13940, PRKX:14895","Both",3
"REACTOME_CA_DEPENDENT_EVENTS",-0.0416181150383984,0.408457266819863,0.746437542132701,33,"CAMK2B:23, ADCY1:241, NBEA:606, PDE1B:830, ADCY2:835, ADCY8:981, ADCY3:1563, PRKAR2B:6282.5, PRKAR1A:6282.5, PDE1A:6282.5, PRKCG:6282.5, PRKCA:6282.5, PRKAR1B:6282.5, CAMKK1:6282.5, CAMK2A:6282.5, CAMKK2:6282.5, ADCY7:6282.5, CAMK2G:6282.5, PDE1C:6282.5, ADCY9:6282.5, GRK2:6282.5, ADCY5:6282.5, ADCY6:6282.5, PRKACA:10858, CAMK4:11388, ADCY4:11732, PRKACB:12035, CAMK2D:12869, PLA2G4A:13125, KPNA2:13181, PRKAR2A:13940, PRKCD:14207, PRKX:14895","Herbivore",1
"REACTOME_G_PROTEIN_MEDIATED_EVENTS",-0.0359112912304402,0.410453154019682,0.746437542132701,44,"CAMK2B:23, ADCY1:241, NBEA:606, PDE1B:830, GNAT3:831, ADCY2:835, ADCY8:981, ITPR1:1309, ADCY3:1563, PRKAR2B:6282.5, GNA15:6282.5, PRKAR1A:6282.5, PDE1A:6282.5, ITPR2:6282.5, PRKCG:6282.5, PRKCA:6282.5, GNA14:6282.5, PRKAR1B:6282.5, CAMKK1:6282.5, CAMK2A:6282.5, CAMKK2:6282.5, ADCY7:6282.5, GNAL:6282.5, CAMK2G:6282.5, PLCB3:6282.5, PDE1C:6282.5, ADCY9:6282.5, GRK2:6282.5, ADCY5:6282.5, ADCY6:6282.5, PRKACA:10858, PLCB4:11252, CAMK4:11388, ADCY4:11732, ITPR3:11892, PRKACB:12035, PLCB2:12405, CAMK2D:12869, PLCB1:12992, PLA2G4A:13125, KPNA2:13181, PRKAR2A:13940, PRKCD:14207, PRKX:14895","Herbivore",1
"REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS",-0.234767989240081,0.0690803560924687,0.37392000026053,5,"GJC1:661, GJA10:1228, PANX2:6282.5, PANX1:6282.5, GJD2:6282.5","Unclear",0
"REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING",-0.0801727038241561,0.380102872042375,0.73296842598118,10,"CACNB2:278, CACNA1E:676, CACNA2D2:6282.5, CACNB1:6282.5, CACNG4:6282.5, CACNA1B:6282.5, CACNA2D3:6282.5, CACNB4:6282.5, CACNB3:11669, CACNA1A:14632","Unclear",0
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",-0.0576051278519947,0.0126461666089168,0.1735153457153,159,"CAMK2B:23, GRIN3B:214, LIN7C:227, ADCY1:241, CHRNB2:262, HTR3B:460, TUBB4A:543, NBEA:606, CHRNA4:652, GRIN2A:659, RPS6KA6:686, CHRNA3:767, GRIK1:777, TUBA4A:786, GNAT3:831, ADCY2:835, GRIA4:854, HTR3A:857, GABRR3:966, ADCY8:981, GRIN2B:988, GABBR1:1096, GRIP1:1270, RASGRF1:1273, CHRNE:1281, KCNJ10:1315, PRKAA2:1324, ADCY3:1563, GRIK3:1599, MAPK3:6282.5, MAPT:6282.5, PRKAR2B:6282.5, GNB5:6282.5, ACTN2:6282.5, PICK1:6282.5, TUBB1:6282.5, PRKAR1A:6282.5, GNB3:6282.5, TUBA1B:6282.5, PRKCG:6282.5, TUBB2A:6282.5, TUBB2B:6282.5, PDPK1:6282.5, PRKCA:6282.5, TSPAN7:6282.5, TUBAL3:6282.5, TUBA8:6282.5, PRKAR1B:6282.5, TUBB4B:6282.5, SRC:6282.5, CAMKK1:6282.5, CAMK2A:6282.5, CAMKK2:6282.5, ADCY7:6282.5, GNAL:6282.5, CAMK2G:6282.5, PLCB3:6282.5, ADCY9:6282.5, ADCY5:6282.5, ADCY6:6282.5, CACNG4:6282.5, APBA1:6282.5, GABRA3:6282.5, GABRA1:6282.5, LRRC7:6282.5, RPS6KA2:6282.5, DLG3:6282.5, EPB41L1:6282.5, PPM1F:6282.5, ARHGEF7:6282.5, NCALD:6282.5, GRIN2D:6282.5, GRIK5:6282.5, PRKAG2:6282.5, PRKAB1:6282.5, GABRR2:6282.5, RASGRF2:6282.5, GABRG2:6282.5, KIF17:6282.5, CHRNB4:6282.5, KCNJ5:6282.5, CHRNA2:6282.5, KCNJ2:6282.5, ARHGEF9:6282.5, DLG4:6282.5, CAMK1:6282.5, MDM2:6282.5, CHRND:6282.5, CHRNA1:6282.5, CACNG8:6282.5, GLRA3:6282.5, GABRA6:6282.5, GABRB2:6282.5, GLRA1:6282.5, GABRR1:6282.5, CHRNB3:6282.5, CHRNA6:6282.5, DLG2:6282.5, KCNJ16:6282.5, GRIA1:6282.5, NRG1:6282.5, KCNJ6:6282.5, AP2M1:6282.5, GRIN2C:6282.5, KCNJ9:6282.5, KCNJ3:6282.5, GRIK2:6282.5, GABRB3:6282.5, KCNJ4:6282.5, CHRNA5:6282.5, CHRNA9:6282.5, PPM1E:6282.5, GRIN1:6282.5, ERBB4:6282.5, GABRG3:6282.5, AP2A2:6282.5, KCNJ12:6282.5, MYO6:6282.5, CHRNG:6282.5, GRIN3A:6282.5, GABRQ:6282.5, PRKACA:10858, GRIA3:10985, NEFL:11217, GABRB1:11222, PRKAB2:11287, CAMK4:11388, ADCY4:11732, PRKAG1:11774, GABBR2:11777, GLRA2:11804, KCNJ15:11849, PRKACB:12035, AP2A1:12312, PLCB2:12405, NSF:12441, TUBA1A:12546, RPS6KA1:12739, GLRB:12867, CAMK2D:12869, NPTN:12955, PRKAA1:12980, PLCB1:12992, KPNA2:13181, GIT1:13400, GABRA5:13573, GABRA4:13612, GABRA2:13662, PRKCB:13667, GRIA2:13701, GRIP2:13744, CHRNA7:13898, PRKAR2A:13940, HTR3C:14029, DLG1:14328, HTR3D:14617, PRKX:14895, TUBB8B:15090, TUBB8:15095","Herbivore",1
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",-0.0297459882438216,0.133802681801438,0.490203901947727,217,"SNAP25:21, CAMK2B:23, GRIN3B:214, LIN7C:227, ADCY1:241, DNAJC5:251, CHRNB2:262, TSPOAP1:272, CACNB2:278, SLC18A2:361, HTR3B:460, TUBB4A:543, NBEA:606, CHRNA4:652, GRIN2A:659, CACNA1E:676, RPS6KA6:686, CHRNA3:767, GRIK1:777, TUBA4A:786, GNAT3:831, ADCY2:835, GRIA4:854, HTR3A:857, GABRR3:966, ADCY8:981, GRIN2B:988, GABBR1:1096, GRIP1:1270, RASGRF1:1273, CHRNE:1281, KCNJ10:1315, PRKAA2:1324, ADCY3:1563, GRIK3:1599, MAPK3:6282.5, MAPT:6282.5, PRKAR2B:6282.5, GNB5:6282.5, ACTN2:6282.5, PICK1:6282.5, TUBB1:6282.5, PRKAR1A:6282.5, GNB3:6282.5, TUBA1B:6282.5, PRKCG:6282.5, TUBB2A:6282.5, TUBB2B:6282.5, PDPK1:6282.5, PRKCA:6282.5, TSPAN7:6282.5, TUBAL3:6282.5, TUBA8:6282.5, PRKAR1B:6282.5, TUBB4B:6282.5, SRC:6282.5, CAMKK1:6282.5, CAMK2A:6282.5, CAMKK2:6282.5, ADCY7:6282.5, GNAL:6282.5, CAMK2G:6282.5, PLCB3:6282.5, ADCY9:6282.5, ADCY5:6282.5, ADCY6:6282.5, CACNA2D2:6282.5, CACNB1:6282.5, CACNG4:6282.5, CACNA1B:6282.5, CACNA2D3:6282.5, CACNB4:6282.5, SYN1:6282.5, SLC6A13:6282.5, SYT1:6282.5, CHAT:6282.5, RIMS1:6282.5, SLC32A1:6282.5, SLC17A7:6282.5, STX1A:6282.5, APBA1:6282.5, SLC1A2:6282.5, ALDH5A1:6282.5, SLC22A2:6282.5, GLS:6282.5, NAAA:6282.5, PPFIA2:6282.5, PPFIA4:6282.5, SLC1A7:6282.5, SYN3:6282.5, SLC18A3:6282.5, ALDH2:6282.5, BCHE:6282.5, SLC6A3:6282.5, GABRA3:6282.5, GABRA1:6282.5, LRRC7:6282.5, RPS6KA2:6282.5, DLG3:6282.5, EPB41L1:6282.5, PPM1F:6282.5, ARHGEF7:6282.5, NCALD:6282.5, GRIN2D:6282.5, GRIK5:6282.5, PRKAG2:6282.5, PRKAB1:6282.5, GABRR2:6282.5, RASGRF2:6282.5, GABRG2:6282.5, KIF17:6282.5, CHRNB4:6282.5, KCNJ5:6282.5, CHRNA2:6282.5, KCNJ2:6282.5, ARHGEF9:6282.5, DLG4:6282.5, CAMK1:6282.5, MDM2:6282.5, CHRND:6282.5, CHRNA1:6282.5, CACNG8:6282.5, GLRA3:6282.5, GABRA6:6282.5, GABRB2:6282.5, GLRA1:6282.5, GABRR1:6282.5, CHRNB3:6282.5, CHRNA6:6282.5, DLG2:6282.5, KCNJ16:6282.5, GRIA1:6282.5, NRG1:6282.5, KCNJ6:6282.5, AP2M1:6282.5, GRIN2C:6282.5, KCNJ9:6282.5, KCNJ3:6282.5, GRIK2:6282.5, GABRB3:6282.5, KCNJ4:6282.5, CHRNA5:6282.5, CHRNA9:6282.5, PPM1E:6282.5, GRIN1:6282.5, ERBB4:6282.5, GABRG3:6282.5, AP2A2:6282.5, KCNJ12:6282.5, MYO6:6282.5, CHRNG:6282.5, GRIN3A:6282.5, GABRQ:6282.5, SLC38A1:6282.5, GLUL:6282.5, PRKACA:10858, SLC6A4:10925, LRTOMT:10946, GRIA3:10985, UNC13B:11038, SLC38A2:11071, NEFL:11217, GABRB1:11222, PRKAB2:11287, CAMK4:11388, SLC1A3:11397, CACNB3:11669, ADCY4:11732, PRKAG1:11774, GABBR2:11777, GAD2:11792, GLRA2:11804, ACHE:11848, KCNJ15:11849, PRKACB:12035, GAD1:12107, SLC6A11:12134, AP2A1:12312, SLC5A7:12368, PLCB2:12405, NSF:12441, TUBA1A:12546, RPS6KA1:12739, ARL6IP5:12743, GLRB:12867, CAMK2D:12869, NPTN:12955, PRKAA1:12980, PLCB1:12992, SLC22A1:13158, SLC6A1:13175, KPNA2:13181, MAOA:13208, GIT1:13400, GABRA5:13573, GABRA4:13612, GABRA2:13662, PRKCB:13667, ABAT:13693, GRIA2:13701, GRIP2:13744, CHRNA7:13898, PRKAR2A:13940, HTR3C:14029, SYN2:14135, DLG1:14328, SLC1A1:14424, SLC1A6:14588, HTR3D:14617, CACNA1A:14632, SLC6A12:14813, PRKX:14895, COMT:14913, PPFIA3:14931, GLS2:15030, TUBB8B:15090, TUBB8:15095","Herbivore",1
"REACTOME_NEURONAL_SYSTEM",-0.0580297508613835,0.000218871331624007,0.0140937503899316,352,"SNAP25:21, CAMK2B:23, SLITRK4:88, KCNV2:136, GRIN3B:214, LIN7C:227, ADCY1:241, DNAJC5:251, CHRNB2:262, TSPOAP1:272, CACNB2:278, SIPA1L1:357, SLC18A2:361, HOMER2:363, KCNG3:368, KCNN3:402, KCNH6:421, HTR3B:460, KCNH3:540, TUBB4A:543, KCNH2:590, NBEA:606, DBNL:627, PTPRF:636, CHRNA4:652, GRIN2A:659, GJC1:661, DLGAP3:667, CACNA1E:676, RPS6KA6:686, PPFIBP2:709, CHRNA3:767, KCNA10:770, GRIK1:777, TUBA4A:786, GNAT3:831, ADCY2:835, KCNAB2:847, GRIA4:854, HTR3A:857, KCND3:963, GABRR3:966, ADCY8:981, GRIN2B:988, KCNF1:1054, SLITRK2:1082, GABBR1:1096, SYT7:1131, KCNK7:1163, SLITRK1:1214, KCNQ3:1216, GJA10:1228, GRIP1:1270, RASGRF1:1273, CHRNE:1281, KCNJ10:1315, PRKAA2:1324, DLGAP2:1555, ADCY3:1563, GRIK3:1599, SHANK2:1628, LRFN1:1744, EPB41L2:1752, MAPK3:6282.5, MAPT:6282.5, PRKAR2B:6282.5, GNB5:6282.5, ACTN2:6282.5, PICK1:6282.5, TUBB1:6282.5, PRKAR1A:6282.5, GNB3:6282.5, TUBA1B:6282.5, PRKCG:6282.5, TUBB2A:6282.5, TUBB2B:6282.5, PDPK1:6282.5, KCNMB1:6282.5, PRKCA:6282.5, KCNMA1:6282.5, TSPAN7:6282.5, KCNMB3:6282.5, TUBAL3:6282.5, TUBA8:6282.5, PRKAR1B:6282.5, TUBB4B:6282.5, SRC:6282.5, KCNMB2:6282.5, CAMKK1:6282.5, CAMK2A:6282.5, CAMKK2:6282.5, ADCY7:6282.5, GNAL:6282.5, CAMK2G:6282.5, PLCB3:6282.5, ADCY9:6282.5, ADCY5:6282.5, ADCY6:6282.5, PANX2:6282.5, PANX1:6282.5, GJD2:6282.5, CACNA2D2:6282.5, CACNB1:6282.5, CACNG4:6282.5, CACNA1B:6282.5, CACNA2D3:6282.5, CACNB4:6282.5, SYN1:6282.5, SLC6A13:6282.5, SYT1:6282.5, CHAT:6282.5, RIMS1:6282.5, SLC32A1:6282.5, SLC17A7:6282.5, STX1A:6282.5, APBA1:6282.5, SLC1A2:6282.5, ALDH5A1:6282.5, SLC22A2:6282.5, GLS:6282.5, NAAA:6282.5, PPFIA2:6282.5, PPFIA4:6282.5, SLC1A7:6282.5, SYN3:6282.5, SLC18A3:6282.5, ALDH2:6282.5, BCHE:6282.5, SLC6A3:6282.5, GABRA3:6282.5, GABRA1:6282.5, LRRC7:6282.5, RPS6KA2:6282.5, DLG3:6282.5, EPB41L1:6282.5, PPM1F:6282.5, ARHGEF7:6282.5, NCALD:6282.5, GRIN2D:6282.5, GRIK5:6282.5, PRKAG2:6282.5, PRKAB1:6282.5, GABRR2:6282.5, RASGRF2:6282.5, GABRG2:6282.5, KIF17:6282.5, CHRNB4:6282.5, KCNJ5:6282.5, CHRNA2:6282.5, KCNJ2:6282.5, ARHGEF9:6282.5, DLG4:6282.5, CAMK1:6282.5, MDM2:6282.5, CHRND:6282.5, CHRNA1:6282.5, CACNG8:6282.5, GLRA3:6282.5, GABRA6:6282.5, GABRB2:6282.5, GLRA1:6282.5, GABRR1:6282.5, CHRNB3:6282.5, CHRNA6:6282.5, DLG2:6282.5, KCNJ16:6282.5, GRIA1:6282.5, NRG1:6282.5, KCNJ6:6282.5, AP2M1:6282.5, GRIN2C:6282.5, KCNJ9:6282.5, KCNJ3:6282.5, GRIK2:6282.5, GABRB3:6282.5, KCNJ4:6282.5, CHRNA5:6282.5, CHRNA9:6282.5, PPM1E:6282.5, GRIN1:6282.5, ERBB4:6282.5, GABRG3:6282.5, AP2A2:6282.5, KCNJ12:6282.5, MYO6:6282.5, CHRNG:6282.5, GRIN3A:6282.5, GABRQ:6282.5, SLC38A1:6282.5, GLUL:6282.5, ABCC8:6282.5, NRXN3:6282.5, KCNG1:6282.5, APBA2:6282.5, KCNQ1:6282.5, KCNQ2:6282.5, KCNN2:6282.5, DLGAP4:6282.5, EPB41L3:6282.5, KCNK2:6282.5, KCNH4:6282.5, KCNK6:6282.5, KCND1:6282.5, KCNA7:6282.5, PTPRS:6282.5, NRXN2:6282.5, PPFIBP1:6282.5, KCNA1:6282.5, EPB41L5:6282.5, KCNC4:6282.5, KCNJ8:6282.5, SLITRK3:6282.5, KCNS1:6282.5, LRFN3:6282.5, KCNC1:6282.5, LRRC4B:6282.5, FLOT2:6282.5, RTN3:6282.5, KCNK1:6282.5, FLOT1:6282.5, HCN4:6282.5, KCNH5:6282.5, NTRK3:6282.5, KCNH1:6282.5, HCN3:6282.5, SYT2:6282.5, LRRTM2:6282.5, KCNA6:6282.5, KCNK13:6282.5, PTPRD:6282.5, KCNS2:6282.5, LRFN2:6282.5, KCNB1:6282.5, EPB41:6282.5, SHANK1:6282.5, LRRTM1:6282.5, PDLIM5:6282.5, HCN1:6282.5, NLGN4Y:6282.5, SLITRK5:6282.5, KCNC2:6282.5, KCNG4:6282.5, GRM5:6282.5, KCNAB1:6282.5, IL1RAPL1:6282.5, NLGN1:6282.5, NLGN2:6282.5, KCNAB3:6282.5, DLGAP1:6282.5, SYT9:6282.5, KCNS3:6282.5, SYT12:6282.5, LRFN4:6282.5, KCNA3:6282.5, KCNG2:6282.5, SHARPIN:6282.5, NRXN1:6282.5, KCNJ14:6282.5, KCNB2:6282.5, KCNH8:6282.5, KCND2:6282.5, SLITRK6:6282.5, KCNQ5:6282.5, KCNK18:6282.5, KCNJ11:6282.5, IL1RAPL2:6282.5, NLGN3:6282.5, LRRTM3:6282.5, KCNN1:10832, KCNA4:10835, PRKACA:10858, HOMER3:10883, SLC6A4:10925, LRTOMT:10946, GRIA3:10985, UNC13B:11038, KCNQ4:11046, SLC38A2:11071, NEFL:11217, GABRB1:11222, PRKAB2:11287, CAMK4:11388, SLC1A3:11397, KCNK10:11413, CACNB3:11669, ADCY4:11732, PRKAG1:11774, GABBR2:11777, GAD2:11792, GLRA2:11804, KCNN4:11844, ACHE:11848, KCNJ15:11849, KCNV1:11992, PRKACB:12035, GRM1:12091, GAD1:12107, SLC6A11:12134, KCNH7:12141, SYT10:12174, AP2A1:12312, SLC5A7:12368, PLCB2:12405, LRRTM4:12412, NSF:12441, TUBA1A:12546, RPS6KA1:12739, ARL6IP5:12743, GLRB:12867, CAMK2D:12869, KCNK4:12925, NPTN:12955, KCNK3:12974, PRKAA1:12980, PLCB1:12992, SLC22A1:13158, SLC6A1:13175, KPNA2:13181, MAOA:13208, GIT1:13400, ABCC9:13525, GABRA5:13573, GABRA4:13612, GABRA2:13662, PRKCB:13667, ABAT:13693, GRIA2:13701, GRIP2:13744, KCNC3:13785, NLGN4X:13856, CHRNA7:13898, PRKAR2A:13940, APBA3:13965, HTR3C:14029, SYN2:14135, DLG1:14328, IL1RAP:14387, SLC1A1:14424, SLC1A6:14588, HTR3D:14617, CACNA1A:14632, KCNK9:14649, KCNJ1:14660, SLC6A12:14813, KCNK16:14823, PRKX:14895, COMT:14913, PPFIA3:14931, KCNK17:15005, GLS2:15030, TUBB8B:15090, TUBB8:15095","Herbivore",1
"REACTOME_IRS_MEDIATED_SIGNALLING",-0.025321065065634,0.589522783852424,0.845635762776753,38,"FGF8:76, FGF5:996, IRS1:1149, FGFR2:1505, PTPN11:6282.5, AKT2:6282.5, PIK3R2:6282.5, SOS1:6282.5, PIK3CA:6282.5, PDPK1:6282.5, PIK3R1:6282.5, GAB2:6282.5, FGFR3:6282.5, FGF10:6282.5, FGF22:6282.5, FGF4:6282.5, PIK3C3:6282.5, TRIB3:6282.5, FGF6:6282.5, FGF1:6282.5, KL:6282.5, KLB:6282.5, FGF2:6282.5, PDE3B:6282.5, FGF17:6282.5, FGFR4:6282.5, FGF19:6282.5, FRS2:6282.5, FGF7:10886, PIK3R4:11306, FGF20:11475, GAB1:11916, THEM4:11934, FLT3:12596, PIK3CB:12691, FGF23:13788, FGFR1:14005, TLR9:14413","Both",3
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION",-0.0529471202425059,0.412622110460127,0.746945446947398,20,"DUSP16:293, DUSP9:1245, JAK2:6282.5, TYK2:6282.5, IL6R:6282.5, JAK1:6282.5, PTPN11:6282.5, MAPK3:6282.5, DUSP4:6282.5, MAP2K2:6282.5, DUSP5:6282.5, DUSP6:6282.5, DUSP10:6282.5, PEA15:6282.5, DUSP7:6282.5, DUSP8:6282.5, DUSP1:11002, DUSP2:12162, IL6ST:12566, IL6:13554","Unclear",0
"REACTOME_SOS_MEDIATED_SIGNALLING",-0.263081232492997,0.197532659708492,0.564423748739163,2,"IRS1:1149, SOS1:6282.5","Unclear",0
