,Rho,N,P,p.adj
EPDR1,0.000804131660003611,264,0.645604688379934,0.842655825552241
HBQ1,0.00304136393630599,258,0.376642928723538,0.658046824226758
RBM22,NA,NA,NA,NA
HSD17B2,0.0491058547117765,324,6.81622471702439e-05,0.0161977420383621
ZW10,0.0123340791621009,334,0.0426997812252689,0.235596267377419
ITGB4,0.00474917040669002,367,0.187367521081365,0.473887761236428
TRIP6,0.00202263171938972,303,0.434473674038858,0.703429132027324
ADAM11,8.3755287214017e-05,299,0.874469078996154,0.952002932363752
SLC22A4,0.0137652369010141,302,0.0417987106538763,0.232618911465051
TFAP2C,0.00734080547112472,281,0.151664877679883,0.433689192063036
SULT2B1,0.00106210758663559,259,0.600645284528714,0.815327256000871
EPS8L1,0.0249366350866659,321,0.00473041734673982,0.0820212739323835
REM1,0.00680102082398793,303,0.151816035037841,0.433913162284192
PDRG1,0.00250302534120934,227,0.451979204254308,0.717434581321956
PPP1R13B,0.0077438119294705,339,0.105696939204672,0.365403197470215
TGM6,0.000195610629793992,312,0.80518117110641,0.922090864234682
RALGAPA2,0.007734295922578,358,0.0965791734294083,0.349554100089716
RPL6,0.0126813689742752,229,0.0890561558847166,0.337685350789773
ESF1,9.00472193754345e-06,344,0.955680101302757,0.98319157208579
SLC8B1,0.00190069239345759,354,0.412722534712766,0.687218737107443
SIRT4,0.00181115647748544,297,0.464052556568266,0.726627598424952
TRMT6,0.00833650694916077,316,0.105126276007271,0.364097058659439
HAUS5,0.000557024868436859,358,0.655644317584317,0.848428013433304
UQCRC1,0.00373298390760204,313,0.280494792824758,0.573739320420432
GMIP,0.0246592386667714,361,0.00288734148231727,0.0672330394212114
LAG3,0.000127376788689369,342,0.834907431253181,0.933965002862831
OTUB2,3.43143095437881e-05,251,0.926204969763202,0.971481400283129
TFAP4,0.0266680511133822,196,0.0225833804948112,0.172446602120135
PDCD7,0.00439123624017395,247,0.298642952211167,0.588333075575746
SPG21,0.0513933655177308,196,0.00154706082248245,0.0505775035990801
CHRD,6.19842155486237e-05,351,0.882902773330588,0.954639808746883
GNPTG,6.3879210220368e-05,329,0.884908755695318,0.955714111263646
