,permpval,permstats
F2RL1,0.868357901954062,-0.0613012393311847
F2RL2,0.451376985487373,0.345460588214935
F2RL3,0.594217803679579,-0.226054340206596
F3,0.994172094617758,-0.00253843122277657
F5,0.734087532853388,0.134252151570771
F7,0.686093017940807,-0.163617000270162
F8,0.967889384070392,0.0141742735106882
F8A1,0.391041023882985,-0.407777678636314
F8A2,0.786310135984459,0.104406125995003
F8A3,0.664381213575591,0.177582656406986
F9,0.189578333904697,-0.722211297817034
FA2H,0.276768369329219,-0.557883545034362
FAAH,0.560964461204434,-0.251064651741526
FAAH2,0.489086961490115,-0.310613914828223
FAAP100,0.637755685064564,0.195345661324735
FAAP20,0.530682207747686,-0.275165472774859
FAAP24,0.994743457890527,0.00228890838804512
FABP1,0.393212204319506,0.405373011220465
FABP12,0.494457776254142,-0.305870788642671
FABP2,0.492400868472175,-0.307681189753027
FABP3,0.509541766655239,0.292820211491788
FABP4,0.241915209690321,-0.616336825821983
FABP5,0.717517997943092,0.144167200783046
FABP7,0.731002171180437,-0.136081333123832
FABP9,0.409553193920695,-0.387689682851308
FADD,0.736030167980802,0.133104384685484
FADS1,0.677179750885613,0.169296036697363
FADS2,0.924008684721746,0.0343239468437396
FADS3,0.692035195977603,0.159871817349379
FADS6,0.366358130499371,0.436094165823269
FAF1,0.961718660724489,-0.0169519570317313
FAF2,0.865501085590218,0.0627323830565877
FAH,0.602102616843789,-0.220329485268607
FAHD1,0.138727002628271,0.857838997102156
FAHD2A,0.949720031996343,-0.0224044015310309
FAHD2B,0.116329562335733,-0.934309905840655
FAIM,0.319392069477774,0.495675871618953
FAIM2,0.929493772140327,0.0317535157728264
FAM102A,0.497885955890755,0.302870123905641
FAM102B,0.7496286138727,0.125153844465735
FAM104A,0.773054508056222,0.111789882907753
FAM104B,0.455719346360416,0.341302534201777
FAM107A,0.25128556736373,0.599832454480605
FAM107B,0.795337675694206,-0.099448444230833
FAM110A,0.380642212318592,0.419483051150218
FAM110B,0.583590446806079,-0.233891825985855
FAM110C,0.123643012227174,-0.907830423070844
FAM110D,0.386127299737173,0.413269492066499
FAM111A,0.659581762084333,-0.180731361419939
FAM111B,0.233230487944235,0.632214679125325
FAM114A1,0.129699462918524,0.887061822312254
FAM114A2,0.733287624271512,0.134725644550205
FAM117A,0.864586904353788,-0.0631913468846698
FAM117B,0.309450348531596,-0.509409023828288
FAM118A,0.960690206833505,0.0174166364242323
FAM118B,0.0791909496057593,-1.10132444922959
FAM120A,0.805050851331276,-0.0941766863960199
FAM120AOS,0.325905610787339,-0.486908162661567
FAM120B,0.0668495029139527,-1.17490181775921
FAM120C,0.531367843675009,0.274604730951441
FAM122A,0.653639584047537,-0.184661655048371
FAM122B,0.851674094389213,-0.0697265626111445
FAM122C,0.715232544852017,0.145552732288099
FAM124A,0.628385327391155,-0.201773964159516
FAM124B,0.925151411267284,0.0337871843456712
FAM126A,0.15689635470232,0.80438714660464
FAM126B,0.523711575819906,-0.280907826596608
FAM131A,0.900011427265455,0.0457519763753145
FAM131B,0.159410353102503,0.797483476231779
FAM131C,0.648725859901725,0.187938789615982
FAM133A,0.401554108101931,-0.396255926682119
FAM133B,0.551594103531025,-0.258380385022703
FAM135A,0.151296994629185,-0.820169698737714
FAM135B,0.746657524854302,-0.126878553701977
FAM136A,0.737744257799109,-0.132094162127381
FAM13A,0.821049022968804,-0.0856309113711507
FAM13B,0.812935664495486,-0.0899438229916336
FAM13C,0.554336647240315,-0.256226409215332
FAM149A,0.950062849960005,0.0222476636711992
FAM149B1,0.743000799908582,0.129010718681287
FAM151A,0.23551594103531,0.627979692062182
FAM151B,0.312992800822763,0.504465651587434
FAM153A,NA,NA
FAM153B,0.318238021638331,-0.497247934050669
FAM155A,0.781967775111416,0.106811143845084
FAM155B,0.684607473431608,-0.16455836425103
FAM156A,0.691235287395726,0.160374099334044
FAM160A1,0.251971203291052,0.598649090037538
FAM160A2,0.690321106159296,0.160948848111929
FAM160B1,0.779796594674894,0.108018665681929
FAM160B2,0.9028682436293,-0.0443756220449752
FAM161A,0.999885727345446,-4.9630819081872e-05
FAM161B,0.355502228316764,0.449157672732692
FAM162A,0.832819106387841,0.0794493198764533
FAM162B,0.347503142498,-0.459041263697263
FAM163A,0.70289109816021,-0.153111956817647
FAM163B,0.717403725288538,0.144236372477371
FAM166A,0.678322477431151,0.168563791570424
FAM166B,0.540738201348417,0.267012947885502
FAM166C,0.457319163524169,-0.339780599541202
FAM167A,0.0443377899668609,1.35322595824719
FAM167B,0.507256313564164,0.294772538816028
FAM168A,0.389212661410125,0.409813040214813
FAM168B,0.945491943777854,-0.0243421672819017
FAM169A,0.317335161695806,-0.498481804091138
FAM170A,0.590561078733859,-0.228735178854367
FAM170B,0.402925379956576,-0.394775375878092
FAM171A1,0.801051308421895,0.0963396658747365
FAM171A2,0.614901154153811,-0.211194691794901
FAM171B,0.819449205805051,-0.0864779613396772
FAM172A,0.754885155982173,-0.122119114486
FAM174B,0.188207062050051,0.725364084671641
FAM174C,0.26374128671009,-0.578821879357701
FAM177A1,0.11198720146269,-0.9508316081489
FAM177B,0.426922637412867,-0.369650816283339
FAM178B,0.333447605987887,-0.476972396283962
FAM180A,0.482116329562336,0.316848158459514
FAM180B,0.94080676494115,-0.0264995684298747
FAM181A,0.452633984687464,0.344252841437102
FAM181B,0.910981602102617,-0.0404903938129451
FAM183A,0.622100331390698,0.206139567310098
FAM184A,0.831219289224089,0.080284387122702
FAM184B,0.313906982059193,0.503199024420833
FAM185A,0.649754313792709,-0.187250828486972
FAM186A,0.625299965718204,0.203911595129335
FAM186B,0.12775682779111,0.893615880290991
FAM187A,0.736487258599017,0.132834762151973
FAM187B,0.679350931322135,-0.167905824886685
FAM189A1,0.514341218146498,-0.288748670902916
FAM189A2,0.587361444406354,-0.231094564846119
FAM189B,0.62427151182722,-0.204626483326813
FAM193A,0.380985030282253,-0.419092088349409
FAM193B,0.322134613187064,0.491962607969793
FAM199X,0.722660267398012,0.141065822581224
FAM200A,0.71683236201577,-0.144582396304061
FAM200B,0.539938292766541,0.267655870996113
FAM204A,0.86344417780825,-0.0637657345915991
FAM205A,0.964461204433779,0.01571523721574
FAM205C,0.103416752371158,0.985409104636192
FAM207A,0.699462918523597,0.155235304342208
FAM209A,0.719232087761399,-0.143130945264194
FAM209B,0.639926865501086,-0.193869656835195
FAM20A,0.803108216203862,-0.0952259310181378
FAM20B,0.789509770311964,-0.102642491157502
FAM20C,0.928122500285682,-0.032394698687377
FAM210A,0.0978173922980231,-1.00958391916424
FAM210B,0.292195177693978,0.53432695581506
FAM214A,0.310707347731688,-0.507648476253895
FAM214B,0.645069134956005,0.190393737580408
FAM216A,0.783110501656954,0.106176952024
FAM216B,0.786424408639013,0.104343015556484
FAM217A,0.261113015655354,0.583171479435526
FAM217B,0.987087190035425,0.00564448412991539
FAM219A,0.7390012569992,0.131354822894278
FAM219B,0.447834533196206,0.348882420363293
FAM220A,0.351616958061936,-0.453930187593937
FAM221A,0.313906982059193,-0.503199024420833
FAM222A,0.952576848360187,0.0210999778859459
FAM222B,0.753399611472975,-0.122974608097692
FAM227A,0.305107987658553,-0.51554642247682
FAM227B,0.709176094160667,0.149245912593248
FAM228A,0.246257570563364,-0.608610409344645
FAM228B,0.230373671580391,-0.637567156067907
FAM229A,0.240315392526568,0.619218411155074
FAM229B,0.584733173351617,0.233042266869278
FAM234A,0.597645983316192,-0.223555994974121
FAM234B,0.840818192206605,-0.0752979003462869
FAM236A,0.898525882756256,-0.0464694081751322
FAM236B,0.968460747343161,-0.0139179769662753
FAM236C,0.44977716832362,0.347002594082091
FAM236D,0.475145697634556,0.323173198845945
FAM237A,0.568506456404982,0.245264598759651
FAM237B,0.552394012112901,0.257751037769764
FAM240A,0.769512055765055,-0.113784571789325
FAM240B,0.511598674437207,0.29107058945795
FAM240C,0.459833161924352,0.337399711793524
FAM241A,0.41092446577534,-0.386238000780204
FAM241B,0.0495943320763341,1.30456795432888
FAM243A,0.445434807450577,-0.351215849059792
FAM243B,0.444292080905039,-0.352331427587158
FAM246A,0.58832298136646,0.230384186653005
FAM246B,0.871443263627014,-0.0597608829037433
FAM24A,0.352074048680151,-0.453365985524454
FAM24B,0.706205005142269,-0.151069208752579
FAM25A,0.809736030167981,0.0916565358442367
FAM25C,0.758084790309679,0.120282216657932
FAM25G,0.848360187407153,-0.0714197206305895
FAM32A,0.582447720260542,0.234743050252687
FAM3A,0.689864015541081,-0.161236507987922
FAM3B,0.424408639012684,-0.372215784437633
FAM3C,0.296651811221575,0.527752995713063
FAM3D,0.11895783339047,0.924606954330859
FAM43A,0.713175637070049,-0.146803501260512
FAM43B,0.24522911667238,-0.610427966211463
FAM47A,0.382364072158446,0.417522921825777
FAM47B,0.728169979437971,0.137767229869509
FAM47C,0.685018610421836,-0.164297629538643
FAM47E-STBD1,0.802879670894755,0.0953495383853884
FAM47E,0.983544737744258,0.00720588087573429
FAM50A,0.437664266940921,0.358858909872772
FAM50B,0.404525197120329,0.393054421815607
FAM53A,0.639584047537424,-0.194102376934665
FAM53B,0.22214604045252,-0.653361423251139
FAM53C,0.896354702319735,-0.0475200988456487
FAM71A,0.893497885955891,0.0489064707115292
FAM71B,0.766540966746658,-0.115464629907347
FAM71C,0.263969832019198,-0.578445703949251
FAM71D,0.738544166380985,-0.131623527918722
FAM71E1,0.986744372071763,0.00579534193791753
FAM71E2,0.873614444063536,-0.0586801940930562
FAM71F1,0.826991201005599,0.0824991112153416
FAM71F2,0.234030396526111,-0.630727731537602
FAM72A,0.121586104445206,-0.915116055882366
FAM72B,0.0828476745514798,-1.0817196772704
FAM72C,0.076905496514684,-1.11404261961742
FAM72D,0.0828476745514798,-1.0817196772704
FAM76A,0.978745286253,-0.00933031653986584
FAM76B,0.815678208204777,0.0884811402217535
FAM78A,0.264998285910182,-0.576756935203408
FAM78B,0.620843332190607,-0.207017978807674
FAM81A,0.379728031082162,-0.420527342562684
FAM81B,0.838189921151868,-0.0766575656620936
FAM83A,0.778882413438464,-0.108528102082751
FAM83B,0.321906067877957,-0.492270836855622
FAM83C,0.930750771340418,-0.0311665951968669
FAM83D,0.354016683807565,0.450976270418208
FAM83E,0.422694549194378,-0.373973352526001
FAM83F,0.25311392983659,0.596683953282307
FAM83G,0.602445434807451,-0.220082282255442
FAM83H,0.263398468746429,0.579386754115728
FAM86B1,0.618900697063193,-0.208379028164307
FAM86B2,0.941606673523026,0.0261304721442793
FAM89A,0.91532396297566,-0.0384251677571575
FAM89B,0.834761741515255,-0.0784374635710795
FAM8A1,0.648840132556279,0.187862295651557
FAM90A1,0.785705916813122,-0.104739976357951
FAM90A10P,0.172654462242563,0.762822192858813
FAM90A14P,0.888127071191864,-0.0515248919136502
FAM90A16P,0.529028571428571,-0.276520872239503
FAM90A17P,0.388641298137356,-0.410451051908673
FAM90A19P,0.629858253315043,0.200757175513814
FAM90A22P,0.345028571428571,-0.462144939999216
FAM90A23P,0.384070391955205,-0.415589171371918
FAM90A26,0.537034792096012,-0.269997577380806
FAM90A7P,0.738772711690093,-0.131489154624982
FAM90A8P,0.714628571428571,0.145919624341645
FAM90A9P,0.983087647126043,0.00740776094068422
FAM91A1,0.78391041023883,-0.105733568134643
FAM98A,0.766540966746658,0.115464629907347
FAM98B,0.336418695006285,-0.473119878175934
FAM98C,0.117815106844932,0.928799018557879
FAM9A,0.818205563536633,-0.0871375717637696
FAM9B,0.451646090534979,-0.345201744684153
FAM9C,0.627917999763005,0.202097067370534
FANCA,0.325562792823677,-0.487365234601918
FANCB,0.0845617643697863,-1.07282596411042
FANCC,0.315278253913838,0.50130598336221
FANCD2,0.739115529653754,-0.131287672607032
FANCD2OS,0.119529196663238,0.92252599931014
FANCE,0.869043537881385,0.0609584654523779
FANCF,0.238601302708262,-0.622327189511171
FANCG,0.489658324762884,0.310106857582178
FANCI,0.930065135413096,-0.0314866353601366
FANCL,0.998743000799909,0.000546251206992057
FANCM,0.184664609758885,-0.733616327402828
FANK1,0.169694892012341,0.770331230188164
FAP,0.161352988229917,-0.79222298712561
FAR1,0.733973260198834,-0.134319761827294
FAR2,0.759113244200663,0.119693431399846
FARP1,0.305107987658553,0.51554642247682
FARP2,0.734544623471603,-0.133981815750088
FARS2,0.160667352302594,0.79407236315759
FARSA,0.762998514455491,-0.117476307607912
FARSB,0.962404296651811,-0.0166424467571488
FAS,0.658210490229688,-0.181635200418183
FASLG,0.574220089132671,0.240921617748869
FASN,0.558564735458805,-0.252926486606897
FASTK,0.971888926979774,-0.0123833658928073
FASTKD1,0.66678093932122,-0.176016823460006
FASTKD2,0.719917723688721,-0.142717134387813
FASTKD3,0.577076905496515,0.238766305722734
FASTKD5,0.546680379385213,0.262266512861041
FAT1,0.529425208547595,0.27619538363824
FAT2,0.491143869272083,-0.308791272685971
FAT3,0.981944920580505,-0.00791287204891811
FAT4,0.899440063992687,-0.0460277714451681
FATE1,0.627585418809279,-0.202327155276678
FAU,0.856359273225917,-0.067343995083616
FAXC,0.280996457547709,0.551299155102678
FAXDC2,0.618100788481316,0.208940702399331
FBF1,0.795680493657868,0.099261288665815
FBH1,0.304308079076677,-0.516686517402454
FBL,0.361901496971775,-0.441409620469483
FBLIM1,0.479716603816707,-0.319015249595013
FBLL1,0.648497314592618,-0.188091817976235
FBLN1,0.902411153011084,-0.044595545828332
FBLN2,0.989601188435607,-0.00453979182404846
FBLN5,0.492172323163067,-0.307882812078795
FBLN7,0.286252999657182,-0.543249953638131
FBN1,0.964346931779225,0.0157666969565317
FBN2,0.712032910524511,-0.147499932586634
FBN3,0.745629070963318,-0.127477167831077
FBP1,0.430122271740373,0.366408069086176
FBP2,0.164324077248314,0.784298797794531
FBRS,0.961832933379042,-0.0169003566654966
FBRSL1,0.252314021254714,0.598058614784234
FBXL12,0.871443263627014,0.0597608829037433
FBXL13,0.44006399268655,-0.356484165218664
FBXL14,0.931436407267741,-0.0308467907038419
FBXL15,0.639584047537424,-0.194102376934665
FBXL16,0.158381899211519,0.800294453565607
FBXL17,0.387955662210033,0.411217905224875
FBXL18,0.696720374814307,-0.156941488819475
FBXL19,0.176894069249229,-0.752286727494521
FBXL2,0.481887784253228,-0.317054082826532
FBXL20,0.247628842418009,0.606198772521577
FBXL22,0.37298594446349,0.428307533759572
FBXL3,0.0806764941149583,1.09325298278959
FBXL4,0.76631242143755,-0.115594134748594
FBXL5,0.566221003313907,-0.247014025020101
FBXL6,0.341103873842989,0.467113348376007
FBXL7,0.630899325791338,-0.200039936701257
FBXL8,0.524854302365444,0.279961238423472
FBXO10,0.736030167980802,-0.133104384685484
FBXO11,0.225117129470918,0.647591457679802
FBXO15,0.574105816478117,-0.241008053112255
FBXO16,0.493543595017712,-0.306674479793897
FBXO17,0.957719117815107,0.0187618431858912
FBXO21,0.400411381556394,-0.397493586345352
FBXO22,0.318135070277683,-0.497388452902871
FBXO24,0.452519712032911,-0.344362497915883
FBXO25,0.618786424408639,0.208459222880056
FBXO27,0.684607473431608,0.16455836425103
FBXO28,0.696149011541538,-0.15729778917739
FBXO3,0.285224545766198,-0.544813102831009
FBXO30,0.818077933950406,-0.0872053214235611
FBXO31,0.864586904353788,-0.0631913468846698
FBXO32,0.368529310935893,0.433527964870109
FBXO33,0.44280653639584,-0.353785976999066
FBXO34,0.821620386241572,0.0853287934585125
FBXO36,0.546908924694321,0.262084989563977
FBXO38,0.635013141355274,-0.197217287056016
FBXO39,0.741286710090275,0.130013785911168
FBXO4,0.531025025711347,-0.274885011362527
FBXO40,0.555479373785853,0.255332062766853
FBXO41,0.906296423265912,-0.0427297339637411
FBXO42,0.317220889041252,-0.498638222058578
FBXO43,0.886527254028111,0.0523079085773574
FBXO44,0.689292652268312,-0.161596350979678
FBXO45,0.937949948577305,-0.0278203360736541
FBXO46,0.540966746657525,0.266829430248331
FBXO47,0.514684036110159,-0.288459301998105
FBXO48,0.538567020911896,-0.268760244081759
FBXO5,0.891212432864815,0.0500187635001035
FBXO6,0.79819449205805,-0.0978912733911944
FBXO7,0.79453776711233,-0.0998854544557794
FBXO8,0.31836361558679,0.49707657175345
FBXO9,0.464404068106502,-0.333103984565532
FBXW10,0.934178950977031,0.0295699225090714
FBXW11,0.596617529425209,-0.22430399063068
FBXW12,0.357901954062393,-0.446235930455489
FBXW2,0.970289109816021,0.0130988429605653
FBXW4,0.836932921951777,0.0773093482117363
FBXW5,0.272426008456176,0.564751432773196
FBXW7,0.71351845503371,0.146594789451015
FBXW8,0.929950862758542,-0.0315399983241287
FBXW9,0.941606673523026,0.0261304721442793
FCAMR,0.212090046851788,-0.673479711958552
FCAR,0.802536852931094,-0.0955350154251083
FCER1G,0.239858301908353,0.620045245258995
FCER2,0.593303622443149,0.226723000049082
FCF1,0.470917609416067,0.327055069316807
FCGBP,0.471603245343389,0.326423214963979
FCGR1A,0.695920466232431,0.15744039120852
FCGR1B,0.7602559707462,0.119040160395346
FCGR2A,0.209233230487944,0.679369339539699
FCGR2B,0.696377556850646,-0.15715523395474
FCGR2C,0.498685864472632,-0.302172941925091
FCGR3A,0.88984116101017,0.050687509145247
FCGR3B,0.787681407839104,0.103649405347208
FCGRT,0.849617186607245,0.0707767109834221
FCHO1,0.604388069934865,-0.218684116822411
FCHO2,0.647240315392527,-0.188934439159682
FCHSD1,0.38635584504628,0.413012513075626
FCHSD2,0.50257113472746,0.298802458816624
FCMR,0.362815678208205,-0.440313954213401
FCN1,0.672723117358016,0.172163648029226
FCN2,0.850417095189121,0.0703680181558799
FCN3,0.174722888812707,0.757650198429075
FCRL1,0.0874185807336304,1.05839624868778
FCRL2,0.379156667809393,-0.421181302153053
FCRL4,0.737858530453662,0.132026897435556
FCRL5,0.648040223974403,0.188398036555396
FCRL6,0.800022854530911,-0.0968976061894493
FCRLA,0.675351388412753,0.17047020296014
FCRLB,0.687464289795452,0.162749856257809
FCSK,0.208433321906068,0.681032849848998
FDCSP,0.829619472060336,-0.0811210631413014
FDFT1,0.971888926979774,0.0123833658928073
FDPS,0.649182950519941,0.187632894564137
FDX1,0.226488401325563,-0.644954033692139
FDX2,0.812935664495486,-0.0899438229916336
FDXACB1,0.671123300194263,-0.173197682998438
FDXR,0.750428522454577,-0.124690667553801
FECH,0.331390698205919,0.479659685942439
FEM1A,0.865958176208433,0.0625030829024208
FEM1B,0.94354930865044,0.0252353992454831
FEM1C,0.422808821848932,-0.3738559597744
FEN1,0.199748600159982,-0.699516255543011
FER,0.319392069477774,-0.495675871618953
FER1L5,0.349902868243629,-0.456052497479153
FER1L6,0.786538681293566,0.104279914287662
FERD3L,0.0441092446577534,1.35547037916964
FERMT1,0.776254142383728,0.109996069250668
FERMT2,0.5978745286253,0.223389948525184
FERMT3,0.572505999314364,0.242219957974149
FES,0.868243629299509,-0.0613583946226936
FETUB,0.52474002971089,-0.280055804451478
FEV,0.132784824591475,0.876851555787083
FEZ1,0.272197463147069,0.565115926694636
FEZ2,0.338361330133699,0.470619276452096
FEZF1,0.694777739686893,0.15815410456866
FEZF2,0.605302251171295,-0.218027710905797
FFAR1,0.818077933950406,-0.0872053214235611
FFAR2,0.257113472745972,-0.589875165730033
FFAR3,0.244772026054165,0.611238217345558
FFAR4,0.73020226259856,0.136556825682995
FGA,0.999200091418124,-0.000347534899748754
FGB,0.429093817849389,-0.367447742501208
FGD1,0.522111758656154,0.28223652578569
FGD2,0.635698777282596,0.196748623900567
FGD3,0.71260427379728,-0.147151577324591
FGD4,0.214832590561079,0.667899834577715
FGD5,0.567249457204891,-0.246225911014703
FGD6,0.126385555936464,-0.898302556872716
FGF1,0.302251171294709,-0.519632007470191
FGF10,0.930179408067649,-0.0314332789521939
FGF11,0.777739686892926,-0.109165739081605
FGF12,0.231402125471375,0.635632656290708
FGF13,0.747457433436179,0.12641353470943
FGF14,0.713404182379157,0.146664348910106
FGF16,0.543137927094046,-0.265089869546637
FGF17,0.443492172323163,0.35311404110138
FGF18,0.283967546566107,0.546731290772044
FGF19,0.613187064335505,-0.212407015505475
FGF2,0.580505085133128,-0.236193971557476
FGF20,0.535824477202605,-0.270977451102546
FGF21,0.598217346588961,-0.223140997826534
FGF22,0.386470117700834,-0.412884080579672
FGF23,0.120443377899669,-0.919217072964867
FGF3,0.843675008570449,-0.0738248154189302
FGF4,0.860130270826191,-0.0654357678071221
FGF5,0.0874185807336304,-1.05839624868778
FGF6,0.430579362358588,-0.365946789720555
FGF7,0.646668952119758,-0.189317989906067
FGF8,0.500057136327277,-0.300980370516021
FGF9,0.390812478573877,0.40803157778526
FGFBP1,0.861387270026283,0.064801550727809
FGFBP2,0.98561985387916,0.00629055686053451
FGFBP3,0.858187635698777,-0.0664177468372267
FGFR1,0.312878528168209,0.504624240043424
FGFR1OP2,0.112558564735459,0.948621453343783
FGFR2,0.768712147183179,0.114236256158593
FGFR3,0.141355273683008,-0.849687984212274
FGFR4,0.290023997257456,-0.537566066082709
FGFRL1,0.970631927779682,-0.0129454271867345
FGG,0.506113587018626,-0.295752003556636
FGGY,0.56176436978631,0.250445809626979
FGL1,0.671351845503371,-0.173049812897621
FGL2,0.534567478002514,0.271997466368261
FGR,0.0978173922980231,1.00958391916424
FH,0.930750771340418,-0.0311665951968669
FHAD1,0.955662210033139,0.0196955870566051
FHDC1,0.782539138384185,-0.106493932172298
FHIT,0.362472860244544,-0.440724505195829
FHL1,0.371614672608845,0.429907146919365
FHL2,0.508741858073363,0.293502528178724
FHL3,0.963089932579134,-0.0163331569053326
FHL5,0.760941606673523,0.118648668948851
FHOD1,0.183064792595132,0.737395172093176
FHOD3,0.415038281339276,0.381911843992348
FIBCD1,0.999885727345446,-4.9630819081872e-05
FIBIN,0.93566449548623,-0.0288798498509271
FIBP,0.756484973145926,0.121199694401695
FICD,0.297565992458005,0.526416703945241
FIGLA,0.166952348303051,-0.777407467907098
FIGN,0.986972917380871,0.00569476424365066
FIGNL1,0.743914981145012,-0.128476695273203
FIGNL2,0.987315735344532,-0.00554394136250181
FILIP1,0.24157239172666,-0.616952700869988
FILIP1L,0.0956462118615015,1.01933222584814
FIP1L1,0.958747571706091,0.0182957230126949
FIS1,0.995886184436064,0.00179029239538313
FITM1,0.672380299394355,0.172385019785903
FITM2,0.336190149697177,0.473415015449884
FIZ1,0.966746657524854,-0.0146873208023716
FJX1,0.211747228888127,-0.674182264522498
FKBP10,0.136784367500857,-0.863963533434984
FKBP14,0.569534910295966,-0.244479650190282
FKBP15,0.528053936692949,-0.27732171532269
FKBP1A,0.309907439149811,0.508767998646369
FKBP1B,0.559593189349789,-0.252127579823177
FKBP1C,0.639975170701428,0.193836875135701
FKBP2,0.0406810650211404,1.39060768586852
FKBP3,0.343160781624957,-0.464502351642414
FKBP4,0.366586675808479,0.435823324229269
FKBP5,0.375042852245458,-0.425919107124321
FKBP6,0.667352302593989,0.175644836728996
FKBP7,0.424637184321792,0.371981978519791
FKBP8,0.95509084676037,-0.019955317033788
FKBP9,0.551594103531025,-0.258380385022703
FKBPL,0.304308079076677,0.516686517402454
FKRP,0.852702548280197,0.0692024391365848
FKTN,0.884927436864358,-0.0530923395410579
FLACC1,0.751571249000114,0.124029841982139
FLAD1,0.936921494686322,-0.028296797429072
FLCN,0.596388984116101,-0.224470386985935
FLG,0.0680005065214638,1.16748785231351
FLG2,0.560507370586219,0.251418672125428
FLI1,0.589189806879214,0.22974477516003
FLII,0.917038052793966,0.0376126427644854
FLNA,0.764826876928351,-0.116436858837895
FLNB,0.0828476745514798,1.0817196772704
FLNC,0.106844932007771,0.971246072968877
FLOT1,0.947320306250714,-0.0235031532911216
FLOT2,0.545537652839675,-0.263175269170659
FLRT1,0.602788252771112,-0.219835219871665
FLRT2,0.239629756599246,0.620459253376051
FLRT3,0.74871443263627,0.125683795089033
FLT1,0.227288309907439,-0.64342290071696
FLT3,0.363615586790081,-0.439357508530832
FLT3LG,0.525882756256428,-0.279111069508771
FLT4,0.896240429665181,-0.0475754688313045
FLVCR1,0.0874185807336304,1.05839624868778
FLVCR2,0.410810193120786,-0.386358789122494
FLYWCH1,0.590446806079305,0.228819222295733
FLYWCH2,0.255170837618558,0.593168960769957
FMC1-LUC7L2,0.458347617415153,0.338805021859748
FMC1,0.233801851217004,0.631152054465254
FMN1,0.58998971546109,-0.229155558794172
FMN2,0.192206604959433,0.716231692379502
FMNL1,0.907324877156896,0.0422371814142989
FMNL2,0.354130956462119,-0.450836107602112
FMNL3,0.567363729859445,0.246138431009995
FMO1,0.120329105245115,0.919629312655909
FMO2,0.491715232544852,-0.30828633775884
FMO3,0.508856130727917,-0.293404988710172
FMO4,0.377442577991087,0.423149110149981
FMO5,0.202833961832933,-0.692859326450282
FMOD,0.727916809507485,-0.137918251506045
FMR1,0.368300765626785,0.433797378329061
FMR1NB,0.589761170151983,-0.229323824771443
FN1,0.56267855102274,0.249739639582116
FN3K,0.377214032681979,0.423412159511084
FN3KRP,0.605873614444064,0.21761796044432
FNBP1,0.958061935778768,-0.0186064142017437
FNBP1L,0.951891212432865,0.0214126824346075
FNBP4,0.145926179865158,-0.83586678657798
FNDC1,0.463946977488287,0.333531650264201
FNDC10,0.858987544280654,-0.0660131335953
FNDC11,0.0821620386241572,1.08532879345851
FNDC3A,0.998628728145355,0.000595944494065358
FNDC3B,0.69832019197806,-0.155945400121569
FNDC4,0.561078733858988,0.250976191718427
FNDC5,0.814421209004685,-0.0891509250444414
FNDC7,0.720603359616044,0.142303717429509
FNDC8,0.920237687121472,-0.0360999847489681
FNDC9,0.7390012569992,-0.131354822894278
FNIP1,0.920123414466918,-0.0361539176247782
FNIP2,0.576391269569192,-0.239282605940351
FNTA,0.637527139755456,0.195501322431026
FNTB,0.731802079762313,-0.135606360594133
FOCAD,0.693635013141355,0.158868992766138
FOLH1,0.512170037709976,-0.290585831642353
FOLR1,0.32899097246029,-0.482816018963313
FOLR2,0.599931436407268,0.221898380435438
FOLR3,0.275854188092789,-0.559320418080065
FOS,0.926408410467375,-0.0331975108241186
FOSB,0.378356759227517,0.422098503089327
FOSL1,0.266940921037596,0.573584845401033
FOSL2,0.0732487715689635,1.13519965432258
FOXA1,0.49834304650897,-0.302471597167969
FOXA2,0.488972688835562,0.310715397357462
FOXA3,0.211861501542681,0.673947954032917
FOXB1,0.637412867100903,0.195579173911364
FOXB2,0.369900582790538,0.431914984438822
FOXC1,0.685064564049823,-0.164268496406528
FOXC2,0.968689292652268,0.013815500684086
FOXD1,0.600274254370929,0.221650283038286
FOXD2,0.616043880699349,0.210388352012759
FOXD3,0.410695920466232,-0.38647961106844
FOXD4,0.192092332304879,0.716489970401924
FOXD4L1,0.336532967660839,0.472972384718275
FOXD4L3,0.163524168666438,0.786418050081619
FOXD4L4,0.320763341332419,0.493815271206956
FOXD4L5,0.154268083647583,0.811723915346389
FOXD4L6,0.106159296080448,0.974041969847753
FOXE1,0.910410238829848,0.0407628666758279
FOXE3,0.41183864701177,0.38527290153437
FOXF1,0.208890412524283,0.680081492443583
FOXF2,0.827562564278368,0.0821991633604023
FOXG1,0.291280996457548,0.535687848372128
FOXH1,0.139069820591932,0.85676710561133
FOXI1,0.388755570791909,-0.410323374564845
FOXI2,0.234716032453434,0.629457244580136
FOXI3,0.230487944234945,0.63735178562863
FOXJ1,0.160895897611702,0.793455029035302
FOXJ2,0.588846988915553,0.22999754138032
FOXJ3,0.833961832933379,0.0788538248127657
FOXK1,0.917266598103074,0.0375044208646223
FOXK2,0.430922180322249,-0.365601151435775
FOXL1,0.0773625871328991,-1.11146901515625
FOXL2,0.533196206147869,0.273112949383661
FOXL2NB,0.527368300765627,0.277885978479464
FOXL3,0.849388641298137,0.0708935510384457
FOXM1,0.75842760827334,0.120085866199352
FOXN1,0.498000228545309,0.302770457931158
FOXN2,0.572963089932579,0.241873354219197
FOXN3,0.848931550679922,0.0711273254926993
