,Rho,N,P,p.adj
YES1,0.0518551710152363,242,0.0140133207502075,0.0490011037184169
SEC22B,NA,NA,NA,NA
TAF4B,0.0117930004994515,333,0.41759338708492,0.512879955729511
H4C14,NA,NA,NA,NA
NCOA4,0.0205350485436198,339,0.139047438035102,0.23456278695176
DDX42,0.032056513756978,291,0.0541033831955774,0.122625281557668
RAB31,0.09052115662132,214,0.000692061726620641,0.00619730379197842
MRPS7,0.0174189684651049,308,0.253451717650504,0.359068512569162
ENGASE,0.0406602676718073,354,0.00624940823022973,0.0280813450917687
SPATA33,0.0442645819182515,243,0.0299983500863015,0.0815926970132917
RASSF5,0.00767642636814112,268,0.726635321964388,0.774478142667984
C18orf63,0.0490948390440567,352,0.00174203575887528,0.0118475726182353
DNAI2,0.00730260088159128,315,0.682040768489888,0.738436524562579
H4C15,NA,NA,NA,NA
POLI,0.0206620237189681,350,0.125146919818501,0.217994594149865
RPL36,NA,NA,NA,NA
YTHDC1,0.0196944029280254,236,0.32761748330088,0.431413114095899
ORMDL3,NA,NA,NA,NA
ICAM2,0.0286790721367109,343,0.0437847061643374,0.105868651789304
FOXN1,0.0318308751459738,329,0.0336261496640165,0.0882906795656831
TMEM98,0.066202853561043,187,0.0151645730483487,0.0517337919941947
DYNLL2,0.0356392933507478,96,0.335887361709378,0.438890101293743
TIMM23,0.0148269950038394,201,0.563632393826466,0.640273144445517
KCTD1,0.00971302660192276,200,0.74810029959152,0.792703340725852
SLC16A5,0.120776964869733,341,2.60684536855982e-08,6.44061746714181e-06
PTPRM,0.0181934795733643,280,0.279589864854692,0.385869858353943
TSHZ1,0.0717137486138609,318,0.000143148571198277,0.00211301872333911
PIRT,0.0409079855961063,263,0.0299243288669982,0.0814943188208402
RPL17,0.211838882232724,99,0.000353283907453697,0.00392940351973038
GDF10,0.0128718122720814,317,0.39694876275606,0.494355463766228
ZNF18,0.0352429420607794,308,0.0286682555537663,0.0791607327685621
ADAP2,0.0165987233177679,297,0.296317902226182,0.401529140842546
STARD3,0.0152236304722335,326,0.292708116681349,0.398105227552081
NAT9,0.00438203710573648,247,0.897749825349822,0.914497304349251
SLC16A6,0.0479972960006062,334,0.00304192554628155,0.0172219608970733
C17orf58,0.0821216783537045,203,0.00232301508155144,0.0143778892378077
MYL12A,NA,NA,NA,NA
VEZF1,0.0439927524480391,177,0.101470354023216,0.18859742796568
TEFM,0.0561492880318818,324,0.00116069419078377,0.00892946510939369
STARD6,0.0339266267520686,270,0.0580198453763916,0.128439643018155
OTUD7B,0.021364224178264,312,0.155923942873231,0.254128878884229
PITPNC1,0.00363869907667487,221,0.938379169513125,0.947939705324238
TMEM200C,0.00234677925439629,292,0.953419287801523,0.960686105934128
