GO.ID	Description	pVal	p.adj	Phenotype	Gene.vals
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	Both	0.149816154653823	0.542406680403298	1	GLS2:36, PPFIA3:188, SLC1A1:394, SLC6A12:481, SLC1A6:666, SYN2:688, ABAT:1312, SLC22A1:1454, SLC5A7:1877, MAOA:2164, SLC6A1:2364, ARL6IP5:2605, GAD2:2741, GAD1:2859, SLC6A11:3111, UNC13B:3381, SLC1A3:3411, SLC38A2:3463, SLC18A3:3529, SYN1:8774.5, SLC6A13:8774.5, SYT1:8774.5, CHAT:8774.5, RIMS1:8774.5, SLC32A1:8774.5, SLC17A7:8774.5, STX1A:8774.5, APBA1:8774.5, SLC1A2:8774.5, ALDH5A1:8774.5, SLC22A2:8774.5, GLS:8774.5, NAAA:8774.5, PPFIA2:8774.5, PPFIA4:8774.5, SLC1A7:8774.5, SYN3:8774.5, SLC18A2:14685, DNAJC5:14734, TSPOAP1:14834, LIN7C:14898, SNAP25:15094
REACTOME_NEUROTRANSMITTER_CLEARANCE	Herbivore	0.0884093535106468	0.419860752355541	1	COMT:65, SLC22A1:1454, MAOA:2164, SLC6A4:3195, SLC6A3:3694, ACHE:4097, SLC22A2:8774.5, ALDH2:8774.5, BCHE:8774.5, LRTOMT:8774.5
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	Unclear	0.278023447767406	0.649321601456778	1	ELL:274, GTF2H2:822, GTF2H1:1085, IWS1:1471, RTF1:1690, SUPT16H:2017, CDK7:2158, PAF1:2444, CCNH:2471, POLR2F:2642, CCNK:3108, SSRP1:3218, LEO1:3380, SUPT5H:3672, NELFA:3984, AFF4:4127, ELOA:8774.5, MNAT1:8774.5, CTDP1:8774.5, CCNT2:8774.5, NELFCD:8774.5, ERCC2:8774.5, SUPT6H:8774.5, GTF2H3:8774.5, GTF2F1:8774.5, CCNT1:8774.5, MLLT1:8774.5, CDK9:8774.5, NCBP1:8774.5, EAF1:8774.5, EAF2:8774.5, ERCC3:8774.5, MLLT3:8774.5, TCEA1:8774.5, GTF2F2:8774.5, NELFB:8774.5, CTR9:8774.5, NELFE:8774.5, GTF2H4:8774.5, ELOC:15062, POLR2J:15073
REACTOME_MAPK1_ERK2_ACTIVATION	Unclear	0.89115912117474	0.979550819271302	1	IL6:1331, IL6ST:2950, JAK2:8774.5, TYK2:8774.5, IL6R:8774.5, JAK1:8774.5, PTPN11:8774.5, MAP2K2:8774.5
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	Unclear	0.626354106591979	0.854248452485127	1	GTF2H2:822, GTF2H1:1085, CDK7:2158, CCNH:2471, POLR2F:2642, SUPT5H:3672, NELFA:3984, MNAT1:8774.5, CTDP1:8774.5, NELFCD:8774.5, ERCC2:8774.5, GTF2H3:8774.5, GTF2F1:8774.5, NCBP1:8774.5, ERCC3:8774.5, GTF2F2:8774.5, NELFB:8774.5, NELFE:8774.5, GTF2H4:8774.5, POLR2J:15073
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	Unclear	0.969835826079613	0.993471105340167	1	E2F1:1054, TFDP2:1855, PRIM2:2905, TFDP1:8774.5, PPP2R1B:8774.5, POLA1:8774.5, RB1:8774.5, PPP2R3B:8774.5, PRIM1:8774.5, POLA2:14557
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	Vertivore	0.0916559521815844	0.42452486042744	1	ORC1:252, CCNB1:821, MCM8:3034, ORC3:3478, ORC4:3974, ORC6:8774.5, ORC2:8774.5, ORC5:8774.5
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	Vertivore	0.248781958088639	0.624726839044312	1	ORC1:252, CCNB1:821, E2F1:1054, TFDP2:1855, PRIM2:2905, MCM8:3034, ORC3:3478, ORC4:3974, TFDP1:8774.5, PPP2R1B:8774.5, POLA1:8774.5, RB1:8774.5, PPP2R3B:8774.5, PRIM1:8774.5, ORC6:8774.5, ORC2:8774.5, ORC5:8774.5, POLA2:14557
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	Vertivore	0.204538346912994	0.585369269022426	1	DYNLL1:19, BID:312, PPP3CC:399, BCL2L11:422, E2F1:1054, BAD:1457, TFDP2:1855, TP53:3731, TP63:8774.5, TP73:8774.5, PPP1R13B:8774.5, BMF:8774.5, AKT2:8774.5, BBC3:8774.5, AKT1:8774.5, BCL2:8774.5, SFN:8774.5, TFDP1:8774.5, PPP3R1:8774.5, DYNLL2:8774.5, TP53BP2:14983
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	Unclear	0.639764281374292	0.858467480901882	1	PRKCD:533, PRKCQ:911, DGKD:963, DGKA:1599, MGLL:2275, DGKE:2429, ITPR3:2458, DGKB:3347, DGKK:3832, PRKCH:3978, DGKG:8774.5, RASGRP2:8774.5, TRPC7:8774.5, ABHD12:8774.5, DGKH:8774.5, ITPR2:8774.5, TRPC3:8774.5, DGKQ:8774.5, DGKZ:8774.5, DGKI:8774.5, ABHD6:8774.5, DAGLB:8774.5, PRKCE:8774.5, RASGRP1:8774.5, ITPR1:13644, DAGLA:14371, TRPC6:14616
REACTOME_DISINHIBITION_OF_SNARE_FORMATION	Unclear	0.598625176773848	0.836843559825042	1	PRKCB:1425, STX4:3699, STXBP3:8774.5, PRKCG:8774.5, PRKCA:8774.5
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	Herbivore	0.767706506766655	0.92155448182442	1	NFKBIE:264, PSME1:461, PSME2:833, REL:937, IKBKB:1179, PSMD2:1278, PRKCB:1425, NFATC3:1823, PSMD8:2294, PSMD10:2864, PSMB7:2913, MAP3K7:3054, PSMB1:3073, PSME4:3120, BTRC:3328, PSMB2:3437, PSME3:3513, SEM1:3616, PSMD1:3815, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PPP3R1:8774.5, PSMB11:8774.5, RASGRP1:8774.5, PPIA:8774.5, NFKBIA:8774.5, NFATC2:8774.5, NFKBIB:8774.5, NFKB1:8774.5, NFATC1:8774.5, BCL10:8774.5, RASGRP3:8774.5, MALT1:8774.5, RELA:8774.5, CHUK:8774.5, PSMB9:14005, CARD11:14403, IKBKG:14708, UBA52:15017, SKP1:15051, RPS27A:15057
REACTOME_FERTILIZATION	Herbivore	0.00117023287847434	0.0448321496170824	1	ADAM2:20, KCNU1:286, CATSPERD:403, CATSPERB:536, CATSPERG:615, B4GALT1:977, CATSPER2:1018, CD9:1060, CATSPER4:1064, ADAM20:1340, CATSPER3:1891, HVCN1:2246, ADAM30:2919, IZUMO4:8774.5, ZP2:8774.5, ZP4:8774.5, ADAM21:8774.5, IZUMO2:8774.5, ZP3:8774.5, IZUMO3:8774.5, ZP1:14769
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	Unclear	0.235677453282039	0.609712621319316	1	ATP6V0A4:516, ATP6V1A:1874, ATP6V0D2:2188, CYBB:2222, HVCN1:2246, ATP6V0A1:2446, NOS2:2518, ATP6V0A2:3544, ATP6V1B1:3734, ATP6V0C:3843, LPO:3912, ATP6V1G3:4045, NOS1:8774.5, NOS3:8774.5, MPO:8774.5, SLC11A1:8774.5, ATP6V1H:8774.5, CYBA:8774.5, NCF4:8774.5, TCIRG1:8774.5, NCF2:8774.5, ATP6V0B:8774.5, ATP6V1F:8774.5, ATP6V1E1:8774.5, ATP6V1C2:8774.5, ATP6V1B2:8774.5, ATP6V1C1:8774.5, NCF1:8774.5, ATP6V0D1:8774.5, ATP6V1E2:8774.5
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	Unclear	0.0704377708908695	0.377974109869755	1	CA9:661, HIF3A:1764, HIF1A:1850, VEGFA:2093, EP300:2186, HIGD1A:2197, CREBBP:8774.5, EPAS1:8774.5, EPO:8774.5, ARNT:8774.5, CITED2:8774.5
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	Herbivore	0.499049946517049	0.794163330600388	1	PSME1:461, CUL2:617, CA9:661, PSME2:833, PSMD2:1278, HIF3A:1764, HIF1A:1850, EGLN1:1888, VEGFA:2093, EP300:2186, HIGD1A:2197, PSMD8:2294, PSMD10:2864, PSMB7:2913, PSMB1:3073, PSME4:3120, PSMB2:3437, PSME3:3513, SEM1:3616, PSMD1:3815, WTIP:4065, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PSMB11:8774.5, CREBBP:8774.5, EPAS1:8774.5, EPO:8774.5, ARNT:8774.5, CITED2:8774.5, AJUBA:8774.5, EGLN3:8774.5, UBE2D2:8774.5, VHL:8774.5, HIF1AN:8774.5, EGLN2:8774.5, LIMD1:13821, PSMB9:14005, UBA52:15017, RPS27A:15057, ELOC:15062, UBE2D1:15100
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	Unclear	0.911697615585871	0.980951136345942	1	CD36:2042, CYBB:2222, ITGAV:4017, CYBA:8774.5, NCF4:8774.5, NCF2:8774.5, NCF1:8774.5, ITGB5:13901
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	Herbivore	0.271788481779397	0.644782411379281	1	FGG:44, S100A8:358, PSME1:461, VAMP8:791, PSME2:833, IKBKB:1179, PSMD2:1278, MRC1:1391, CALR:1949, CD36:2042, CTSS:2180, CYBB:2222, PSMD8:2294, CD14:2463, FGB:2676, PSMD10:2864, PSMB7:2913, PSMB1:3073, PSME4:3120, MYD88:3288, BTK:3362, PSMB2:3437, PSME3:3513, SEM1:3616, STX4:3699, PSMD1:3815, ITGAV:4017, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, TLR4:8774.5, PSMB6:8774.5, LY96:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PSMB11:8774.5, CHUK:8774.5, CYBA:8774.5, NCF4:8774.5, NCF2:8774.5, NCF1:8774.5, MRC2:8774.5, VAMP3:8774.5, SNAP23:8774.5, TAPBP:8774.5, LNPEP:8774.5, CD207:8774.5, TLR2:8774.5, FCGR1A:8774.5, B2M:8774.5, PDIA3:8774.5, TAP1:8774.5, TLR1:8774.5, TLR6:8774.5, TAP2:13760, ITGB5:13901, PSMB9:14005, IKBKG:14708, UBA52:15017, RPS27A:15057
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	Unclear	0.767238289245956	0.92155448182442	1	CTSS:2180, LNPEP:8774.5, B2M:8774.5
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	Unclear	0.256562960557501	0.62980376930529	1	PSME1:461, PSME2:833, PSMD2:1278, MRC1:1391, PSMD8:2294, PSMD10:2864, PSMB7:2913, PSMB1:3073, PSME4:3120, PSMB2:3437, PSME3:3513, SEM1:3616, PSMD1:3815, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PSMB11:8774.5, MRC2:8774.5, CD207:8774.5, FCGR1A:8774.5, PSMB9:14005
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	Both	0.00308125421844854	0.0716229935345707	1	CA2:106, AQP1:223, CA4:335, SLC4A1:392, RHAG:1001, CA1:1527, CYB5R2:3383, CYB5R1:8774.5, CYB5R4:8774.5, CYB5RL:8774.5
