,Rho,N,P,p.adj
SPHK1,-0.0957858543557178,118,0.206375886931088,0.554574249018908
SPHK2,-0.0440956390472328,122,0.554088227222022,0.818363121816511
SPHKAP,0.0844295923707556,149,0.209924765650488,0.558431399544533
SPI1,-0.152262297880904,93,0.0752172510704582,0.355690905954459
SPIB,0.0198540164062043,88,0.82156874893175,0.940065685664518
SPIC,-0.0352327196125343,109,0.65531100869531,0.870687760650997
SPICE1,-0.0742335107369592,144,0.278606497550016,0.627317918965941
SPIDR,-0.136575863845853,142,0.0477854854343934,0.290111815547054
SPIN1,0.0660443271018863,42,0.608738845752255,0.847298053927495
SPIN2A,-0.102403930570896,81,0.26488566621951,0.615446841271311
SPIN2B,0.0406360497853839,78,0.66432726145877,0.874952318207978
SPIN3,0.07921309672374,88,0.368223836494784,0.701584606070742
SPIN4,0.034699137304117,66,0.733811343217198,0.907167248322304
SPINDOC,0.0888574429113236,123,0.231234667301902,0.580342766986783
SPINK1,0.0379439072056616,95,0.654004439079886,0.87018570666453
SPINK13,-0.0825441902244255,101,0.314421407547919,0.65902119962499
SPINK14,-0.106194767998987,107,0.182580613144373,0.525261557987407
SPINK2,-0.249069778558452,96,0.00309778664780211,0.0827852418116022
SPINK4,-0.144321435137329,94,0.0899641298399303,0.383071752864901
SPINK5,0.0703637957810859,142,0.307861650671054,0.654556484324832
SPINK6,0.053235324649203,95,0.529458085296941,0.805534564775881
SPINK7,0.212843538056042,94,0.0123972099040635,0.158462838158748
SPINK8,0.0224927364514827,92,0.793804719995201,0.931338021372689
SPINK9,0.0139666022424392,84,0.876884911453379,0.958698926989039
SPINT1,-0.122159780315134,132,0.0880141949838731,0.379031559107984
SPINT2,-0.0731164122769331,123,0.324572934754365,0.667591519274439
SPINT3,-0.254934151754683,84,0.00468746214072227,0.0992875489071676
SPINT4,-0.249938957486588,100,0.00244023937341429,0.0725044540410974
SPIRE1,-0.111732812745924,123,0.132224762138481,0.455860469920406
SPIRE2,-0.0286644717262769,126,0.695829687734952,0.889167406369635
SPN,0.144540837144158,108,0.0683415142830085,0.341063896212812
SPNS1,0.0449752308579275,119,0.551269985412129,0.816507087930079
SPNS2,0.16419627956368,104,0.0422361869593672,0.273789957607682
SPNS3,0.147018822219886,137,0.0364182311006654,0.256615640094711
SPO11,-0.0249430243655871,125,0.734741643231681,0.907695958987138
SPOCD1,-0.134652823674588,120,0.0732027111090615,0.350749009518794
SPOCK1,0.16293308711877,102,0.0459656767797269,0.285740818349816
SPOCK2,0.0521450612529378,107,0.512807096718514,0.796220577325968
SPOCK3,-0.066024641738036,101,0.421016046050702,0.739623848137346
SPON2,0.0469712680393766,108,0.553625336503266,0.81800114634183
SPOP,-0.0813250060790444,28,0.61106934680127,0.848843038484558
SPOPL,-0.0334480097122522,71,0.73359172756599,0.90715743405762
SPOUT1,-0.0636188981033077,101,0.438138585748416,0.751074819250174
SPP1,-0.0058130915864137,126,0.936805910435354,0.979346671027724
SPP2,0.130804335923016,128,0.0721179274350891,0.348426462026334
SPPL2A,-0.146649316729025,123,0.0481752062657723,0.290412206503586
SPPL2B,-0.22556222152169,122,0.0024745210178655,0.0731756782259502
SPPL2C,0.218447299985868,138,0.00180718125543288,0.0625721039783365
SPPL3,0.0432363619492882,58,0.691819023468434,0.887932258502529
SPR,0.0164600083530046,118,0.82810068324865,0.94228828105122
SPRED1,0.0244831996136508,95,0.772425464424539,0.92289054841348
SPRED2,0.0597488891349381,95,0.480328771913801,0.776609621081814
SPRED3,0.120757937405539,96,0.151549916073231,0.481693081877052
SPRING1,-0.0266855849166642,81,0.771404689104075,0.922115075820209
SPRN,-0.0476483303115072,78,0.610871614510341,0.848665821484316
SPRR1A,0.144829345562959,100,0.079064525144337,0.363942610793788
SPRR1B,-0.0781174013025112,67,0.440397571473885,0.752449471261717
SPRR2A,0.0783313402530676,69,0.432197592915304,0.747324008245435
SPRR2B,0.144034159985272,63,0.168166015615195,0.50525143059554
SPRR2D,-0.1427803607491,65,0.165040381829572,0.501744200365973
SPRR2E,0.108921569150911,63,0.297336112969576,0.645327962244879
SPRR2F,0.107194907593188,60,0.317247552035018,0.661352189446332
SPRR2G,-0.0901634825535953,70,0.362403330400069,0.696541426637921
SPRR3,-0.0022824559600582,105,0.977364597724919,0.993192553204951
SPRR4,0.156952971174651,92,0.0681752674726486,0.340732353276716
SPRR5,0.0977053366407019,67,0.334554255734404,0.674540264318292
SPRTN,0.22245816868696,130,0.00205163109701979,0.0670946005966271
SPRY1,-0.0558642295701512,95,0.50932636336057,0.794163242704402
SPRY2,0.0647663205627814,84,0.472512973599075,0.772895710851588
SPRY3,0.0907191500827821,84,0.314286483612197,0.65902119962499
SPRY4,0.0807319305658096,99,0.33009813513983,0.671714649074093
SPRYD3,-0.0714370763486979,52,0.535984450369103,0.809498597521715
SPRYD4,0.155543562090623,101,0.0580062741047355,0.314565979945418
SPRYD7,-0.147619047619048,50,0.21016905065367,0.558922876812719
SPSB1,0.180601845054419,63,0.0839880769401666,0.37346154600579
SPSB2,0.05085208100694,93,0.552384599102326,0.817389913470724
SPSB3,0.0942521774956997,101,0.250689523014166,0.601975430071613
SPSB4,0.00162559726271499,85,0.985526461834375,0.99592163923829
SPTA1,-0.00523404407186238,120,0.944480752629557,0.982481968578434
SPTAN1,0.154566893702084,119,0.040580325444831,0.269931757422259
SPTB,-0.0350492933172443,146,0.606454046201239,0.845819206948625
SPTBN1,-0.0677811747574198,115,0.377492905549791,0.708431119369776
SPTBN2,0.0425021422069279,139,0.542317985839789,0.812218180925139
SPTBN4,0.089224562862017,133,0.211004750851683,0.559901293414982
SPTBN5,0.240923877483399,123,0.00117043182268347,0.0505249856697704
SPTLC1,-0.0433321298995777,101,0.597429846918856,0.841475105245686
SPTLC2,-0.0506179911704632,101,0.537304091796886,0.809975010586757
SPTLC3,-0.315330914172165,128,1.45528350465266e-05,0.00384891741554473
SPTSSA,0.0899599307771006,38,0.508267057550886,0.793765702485906
SPTSSB,0.0112875516858616,65,0.912604528985444,0.971259849212584
SPTY2D1,-0.00357730131297333,136,0.959548829177466,0.987087728190961
SPTY2D1OS,0.0578857744550586,95,0.494122851275701,0.783933668575119
SPX,0.0456005557835148,94,0.592133743476329,0.838892371740985
SPZ1,-0.13807093425271,136,0.0502769718480711,0.295636907300944
SQLE,-0.0235043751018026,126,0.748530747603027,0.913206117663226
SQOR,-0.0394854117917099,126,0.59020194088729,0.837513190204907
SQSTM1,0.0580691183938035,123,0.433996840074343,0.748151009777578
SRA1,0.0941257841445585,93,0.271406048252087,0.620925673789111
SRARP,-0.171043622313257,122,0.0217361923290316,0.203850685119501
SRBD1,-0.0057234622910093,135,0.935565054651499,0.978829986418869
SRC,-0.0586189471439982,90,0.500588213862941,0.787388333766857
SRCAP,-0.132758548500636,136,0.0597980366975595,0.319819861323489
SRCIN1,0.00590578918348092,122,0.936841852917638,0.979346671027724
SRD5A1,-0.127145721557716,122,0.0880165650616345,0.379031559107984
SRD5A2,0.0350495059290917,119,0.642392456049744,0.864906111687252
SRD5A3,-0.12354892891546,111,0.114126573149046,0.428613758118559
SREBF1,0.075614047805445,136,0.283687451850007,0.63169488566814
SREBF2,0.0623308011380073,135,0.378622749089424,0.709417080662663
SREK1,-0.0536348106137641,107,0.500838581145825,0.787412951307645
SREK1IP1,0.0807740768149816,73,0.404428796787145,0.726872506323603
SRF,0.0878458591919332,73,0.364548757975542,0.698163852857187
SRFBP1,-0.170474460853061,134,0.0164433764614408,0.179503431487424
SRGAP1,0.139128290101084,93,0.1040197581644,0.411130923765754
SRGAP2,-0.052386233991563,104,0.516957508972794,0.797717816048247
SRGAP2B,0.159476306414753,65,0.120983260983098,0.438191430462815
SRGAP2C,0.170570310339258,65,0.0972102023598576,0.396632597388285
SRGAP3,0.124010199976252,80,0.179729717360488,0.521230059088067
SRGN,-0.180323429735617,122,0.0155437161242883,0.174822798284634
SRI,-0.0500806929486826,69,0.615551866594152,0.851429064294716
SRL,-0.0378764394987267,94,0.656320965392089,0.870981985027042
SRM,0.00519821684961914,83,0.954300783322837,0.985374704428965
SRMS,0.108950018509311,106,0.173542899587244,0.512550570072172
SRP14,-0.182852214683127,56,0.0997216629259269,0.401495151462919
SRP19,-0.0093913274977432,63,0.928401372654662,0.976613129556285
SRP54,0.0313882410287172,30,0.838624461942692,0.9451529806371
SRP68,0.0124308607916541,115,0.871422075997375,0.956961649376326
SRP72,-0.0491611108895766,102,0.547069876686184,0.814402897131216
SRP9,-0.174768600060518,48,0.146395709561813,0.475359693554005
SRPK1,-0.129975928667179,98,0.11878936515563,0.436607300624862
SRPK2,0.0572660352396384,104,0.47869200568685,0.776442816168928
SRPK3,-0.0121454260015406,101,0.882327365538115,0.960762149612915
SRPRA,0.0856122089792645,104,0.289570901036323,0.638176461727075
SRPRB,0.100250832476022,109,0.204023508156458,0.551763299966635
SRPX,-0.0723074680392854,105,0.368732621213346,0.701993744554361
SRPX2,0.0291142888801411,108,0.713507888704899,0.896503923325566
SRR,-0.157600370067199,107,0.0479238159538467,0.290412206503586
SRRD,-0.00223294943745048,135,0.974838159447427,0.992706668009966
SRRM1,-0.0637960235743299,115,0.406178382253401,0.727916014791272
SRRM2,-0.00521184041227228,144,0.939364998038962,0.980184259456303
SRRM3,-0.0948923572397364,107,0.233655687516658,0.582835613733769
SRRM4,0.0782911823191463,131,0.276097536576677,0.625297218048506
SRRM5,0.105291096116634,144,0.124355132780909,0.444185532934524
SRRT,-0.0668264146935869,92,0.437426946289555,0.750960248438952
SRSF1,0.114625175184117,27,0.482096243518663,0.776997962474761
SRSF10,0.1323843751686,38,0.330297332231516,0.671828780832258
SRSF11,-0.0955904238798486,78,0.307350904298364,0.654164166321205
SRSF12,-0.0625314154500492,67,0.536847001020074,0.809923526371186
SRSF2,0.0469530141515843,36,0.737189095521367,0.908567657895788
SRSF3,0.039605901719067,25,0.815745338713114,0.938089654623973
SRSF4,0.106455744749879,101,0.194492113659736,0.540074511645298
SRSF5,-0.00175520460302758,42,0.989146185595459,0.99748989432028
SRSF6,0.014075217490594,71,0.886114085599552,0.962081541839042
SRSF7,0.204617494936401,40,0.122148181455334,0.440164757506864
SRSF8,0.164522549132125,19,0.404710464627215,0.727100373590686
SRSF9,0.00931903569860399,51,0.936296558182916,0.979104347583606
SRXN1,0.0486481708975866,86,0.584963463700283,0.83430380687862
SRY,NA,NA,NA,NA
SS18,0.102218191418796,82,0.262750919739186,0.614140844999478
SS18L1,0.104478258450173,98,0.209888893121195,0.558431399544533
SS18L2,0.0113369503975239,57,0.917958811742775,0.972821861668594
SSB,-0.0251284661102225,103,0.757075065513028,0.915589333432321
SSBP1,0.00682788741998919,78,0.941874529743954,0.981221632151566
SSBP2,-0.0239918969339805,42,0.852485187175559,0.949343567314126
SSBP3,-0.00427046371511613,38,0.974947578750692,0.992724265984561
SSBP4,-0.201705039379553,98,0.0154900104207829,0.174822798284634
SSC4D,-0.119627045940712,128,0.100031453972493,0.402100690795309
SSC5D,-0.0785362188387349,133,0.27090914104788,0.620616514490789
SSH1,-0.0752745193633494,140,0.27877850938939,0.627436149318447
SSH3,0.0292804128897399,133,0.681459964101073,0.883733094329416
SSMEM1,0.0119295198978154,123,0.872308019163602,0.957218522626106
SSNA1,0.185575274675169,58,0.0888791259458889,0.379892680983685
SSPN,-0.0615174825863935,114,0.425207373830921,0.742096580446431
SSR1,0.0392209271591728,84,0.66353083296026,0.874616171650131
SSR2,0.185963692611808,72,0.0566588114300339,0.312280352519277
