,Rho,N,P,p.adj
CHST10,0.05340344436828,275,0.00215917853428969,0.0194863359367961
PDCL3,0.0138824823741486,283,0.270805687620223,0.419282483753944
TXNDC9,0.0367762488236674,228,0.0393376272176933,0.12307267173224
IL1RL2,0.0386146613667594,337,0.00469201904329012,0.0320323429962876
RPL31,0.188103608385503,99,0.000357859609529771,0.00597256982054739
IL18RAP,0.0300906912137577,361,0.0126660960557013,0.059919004359965
GFM1,0.0242725690261203,342,0.0406217381071848,0.125684423209551
LXN,0.0518956113289435,276,0.00255819695881469,0.021635814704869
ALS2,0.00921627895382418,348,0.362086257716552,0.506417863223011
NOP58,0.00931873904940591,270,0.474074100730849,0.605316085506296
OCIAD1,0.0134414154499587,259,0.324951252870753,0.473325812402384
SLAIN2,0.011887675405058,292,0.326077482747852,0.474554424983746
TXK,0.00836806061444022,330,0.431280141894887,0.568603172149975
GABRA4,0.0260334590638239,319,0.0405907448948205,0.1256400003353
TOP2B,0.0271125560369799,323,0.0331010103508235,0.110324528099997
YWHAE,NA,NA,NA,NA
FAM13A,0.00694578381241403,336,0.507399045524209,0.632573669746053
HERC6,0.00731716167048789,288,0.551907624879077,0.666392060255672
HERC5,0.0600176398665183,293,0.000551029490674197,0.00795726621093092
PCDH10,0.0434128799904129,235,0.017264878391979,0.0731928117066638
NDST4,0.042813101690539,312,0.00400286727777258,0.0289436621497151
CRYGD,0.0181008186576289,194,0.321611587868638,0.469866504024715
PIKFYVE,0.00510381482336145,351,0.61791305724452,0.718022673257825
BCHE,0.00967229248886941,334,0.358808292275177,0.503464863429313
SI,0.07148335399261,362,1.04749065830857e-05,0.000519640975461375
PRKG2,0.0160501697992932,284,0.208557060265524,0.354239783572557
CUL3,NA,NA,NA,NA
GLRB,0.0196037601005862,217,0.237239077242372,0.383986537813273
FNIP2,0.0109634642593491,357,0.272131427643848,0.420645232763029
C2orf42,0.0124554092214086,266,0.347547533425267,0.494105788569827
ADD2,0.00499498726111556,305,0.67801266200944,0.763143163908539
MXD1,0.0247371931298194,205,0.168431773934815,0.309301402298666
SLC30A9,0.0383173788684924,310,0.0079515831027909,0.0445341723276442
SEC22C,0.00621237782433186,295,0.609198466163791,0.711618809945407
CDH10,0.000557283546536094,285,0.984027107656616,0.987885781015099
CSTA,0.0151637659217346,268,0.256250497488957,0.403656665405225
FGF2,0.00950137164410522,186,0.624171051626844,0.722515421474709
BBS7,0.0426795596106219,326,0.00308631427879153,0.0244205223578554
KIAA1109,0.0264694769900608,347,0.0272568618519842,0.0977945126542093
RBBP5,NA,NA,NA,NA
IFT57,0.0121672740300777,271,0.349712884949431,0.495793745087451
UBE2S,0.00388917814078352,216,0.84079671204172,0.883187366856063
